,_startDate,_endDate,_value
96029,2020-07-21 10:12:09 +0200,2020-07-21 10:12:16 +0200,HKCategoryValueSleepAnalysisInBed
96030,2020-07-21 10:12:39 +0200,2020-07-21 10:25:20 +0200,HKCategoryValueSleepAnalysisInBed
96031,2020-07-21 10:27:07 +0200,2020-07-21 10:27:08 +0200,HKCategoryValueSleepAnalysisInBed
96032,2020-09-17 00:02:54 +0200,2020-09-17 08:33:44 +0200,HKCategoryValueSleepAnalysisInBed
96033,2020-09-18 03:20:21 +0200,2020-09-18 09:16:44 +0200,HKCategoryValueSleepAnalysisInBed
96034,2020-09-19 02:30:00 +0200,2020-09-19 10:08:48 +0200,HKCategoryValueSleepAnalysisInBed
96035,2020-09-21 02:30:00 +0200,2020-09-21 09:32:53 +0200,HKCategoryValueSleepAnalysisInBed
96036,2020-09-21 09:39:03 +0200,2020-09-21 09:39:04 +0200,HKCategoryValueSleepAnalysisInBed
96037,2020-09-21 09:50:53 +0200,2020-09-21 09:51:02 +0200,HKCategoryValueSleepAnalysisInBed
96038,2020-09-21 09:51:04 +0200,2020-09-21 09:51:16 +0200,HKCategoryValueSleepAnalysisInBed
96039,2020-09-21 09:53:56 +0200,2020-09-21 09:53:59 +0200,HKCategoryValueSleepAnalysisInBed
96040,2020-09-21 09:56:07 +0200,2020-09-21 09:58:17 +0200,HKCategoryValueSleepAnalysisInBed
96041,2020-09-21 09:58:33 +0200,2020-09-21 09:58:34 +0200,HKCategoryValueSleepAnalysisInBed
96042,2020-09-21 09:58:47 +0200,2020-09-21 10:00:14 +0200,HKCategoryValueSleepAnalysisInBed
96043,2020-09-22 02:30:00 +0200,2020-09-22 05:08:46 +0200,HKCategoryValueSleepAnalysisInBed
96044,2020-09-22 22:45:00 +0200,2020-09-23 07:00:00 +0200,HKCategoryValueSleepAnalysisInBed
96045,2020-09-24 00:30:56 +0200,2020-09-24 06:01:33 +0200,HKCategoryValueSleepAnalysisInBed
96046,2020-09-24 00:30:56 +0200,2020-09-24 06:01:33 +0200,HKCategoryValueSleepAnalysisInBed
96047,2020-09-24 00:30:56 +0200,2020-09-24 06:01:33 +0200,HKCategoryValueSleepAnalysisInBed
96048,2020-09-24 06:01:56 +0200,2020-09-24 06:01:58 +0200,HKCategoryValueSleepAnalysisInBed
96049,2020-09-24 06:01:56 +0200,2020-09-24 06:01:58 +0200,HKCategoryValueSleepAnalysisInBed
96050,2020-09-24 06:02:08 +0200,2020-09-24 06:02:13 +0200,HKCategoryValueSleepAnalysisInBed
96051,2020-09-24 06:02:08 +0200,2020-09-24 06:02:13 +0200,HKCategoryValueSleepAnalysisInBed
96052,2020-09-24 06:02:29 +0200,2020-09-24 06:02:32 +0200,HKCategoryValueSleepAnalysisInBed
96053,2020-09-24 06:02:29 +0200,2020-09-24 06:02:32 +0200,HKCategoryValueSleepAnalysisInBed
96054,2020-09-24 06:06:15 +0200,2020-09-24 06:06:26 +0200,HKCategoryValueSleepAnalysisInBed
96055,2020-09-24 06:06:15 +0200,2020-09-24 06:06:26 +0200,HKCategoryValueSleepAnalysisInBed
96056,2020-09-29 00:35:00 +0200,2020-09-29 06:39:15 +0200,HKCategoryValueSleepAnalysisInBed
96057,2020-09-29 23:00:00 +0200,2020-09-30 06:32:58 +0200,HKCategoryValueSleepAnalysisInBed
96058,2020-10-01 01:46:28 +0200,2020-10-01 05:03:11 +0200,HKCategoryValueSleepAnalysisInBed
96059,2020-10-01 18:24:41 +0200,2020-10-01 18:25:02 +0200,HKCategoryValueSleepAnalysisInBed
96060,2020-10-05 00:45:00 +0200,2020-10-05 07:23:30 +0200,HKCategoryValueSleepAnalysisInBed
96061,2020-10-05 07:23:32 +0200,2020-10-05 07:23:35 +0200,HKCategoryValueSleepAnalysisInBed
96062,2020-10-05 07:23:44 +0200,2020-10-05 07:23:48 +0200,HKCategoryValueSleepAnalysisInBed
96063,2020-10-05 07:24:12 +0200,2020-10-05 08:19:29 +0200,HKCategoryValueSleepAnalysisInBed
96064,2020-10-05 08:19:31 +0200,2020-10-05 08:20:00 +0200,HKCategoryValueSleepAnalysisInBed
96065,2020-10-05 23:46:01 +0200,2020-10-06 06:09:37 +0200,HKCategoryValueSleepAnalysisInBed
96066,2020-10-06 21:00:00 +0200,2020-10-07 05:11:10 +0200,HKCategoryValueSleepAnalysisInBed
96067,2020-10-07 05:11:12 +0200,2020-10-07 05:46:27 +0200,HKCategoryValueSleepAnalysisInBed
96068,2020-10-07 05:46:28 +0200,2020-10-07 06:00:02 +0200,HKCategoryValueSleepAnalysisInBed
96069,2020-10-09 23:18:22 +0200,2020-10-10 03:00:54 +0200,HKCategoryValueSleepAnalysisInBed
96070,2020-10-10 03:01:01 +0200,2020-10-10 05:42:27 +0200,HKCategoryValueSleepAnalysisInBed
96071,2020-10-11 23:27:45 +0200,2020-10-11 23:27:49 +0200,HKCategoryValueSleepAnalysisInBed
96072,2020-10-13 01:30:00 +0200,2020-10-13 09:33:35 +0200,HKCategoryValueSleepAnalysisInBed
96073,2020-10-13 09:33:37 +0200,2020-10-13 09:34:53 +0200,HKCategoryValueSleepAnalysisInBed
96074,2020-10-13 09:35:35 +0200,2020-10-13 09:45:04 +0200,HKCategoryValueSleepAnalysisInBed
96075,2020-10-14 22:35:00 +0200,2020-10-15 06:50:32 +0200,HKCategoryValueSleepAnalysisInBed
96076,2020-10-15 06:50:37 +0200,2020-10-15 07:42:36 +0200,HKCategoryValueSleepAnalysisInBed
96077,2020-10-15 07:42:39 +0200,2020-10-15 07:43:00 +0200,HKCategoryValueSleepAnalysisInBed
96078,2020-10-15 07:44:34 +0200,2020-10-15 07:45:00 +0200,HKCategoryValueSleepAnalysisInBed
96079,2020-10-16 00:31:01 +0200,2020-10-16 09:30:00 +0200,HKCategoryValueSleepAnalysisInBed
96080,2020-10-19 02:04:37 +0200,2020-10-19 09:00:01 +0200,HKCategoryValueSleepAnalysisInBed
96081,2020-10-20 01:00:00 +0200,2020-10-20 07:53:49 +0200,HKCategoryValueSleepAnalysisInBed
96082,2020-10-21 01:00:00 +0200,2020-10-21 08:18:33 +0200,HKCategoryValueSleepAnalysisInBed
96083,2020-10-22 01:09:26 +0200,2020-10-22 09:08:09 +0200,HKCategoryValueSleepAnalysisInBed
96084,2020-10-23 01:00:00 +0200,2020-10-23 08:35:41 +0200,HKCategoryValueSleepAnalysisInBed
96085,2020-10-23 01:00:00 +0200,2020-10-23 08:35:41 +0200,HKCategoryValueSleepAnalysisInBed
96086,2020-10-23 08:35:56 +0200,2020-10-23 08:48:22 +0200,HKCategoryValueSleepAnalysisInBed
96087,2020-10-23 08:49:01 +0200,2020-10-23 09:22:00 +0200,HKCategoryValueSleepAnalysisInBed
96088,2020-10-24 00:00:00 +0200,2020-10-24 07:07:24 +0200,HKCategoryValueSleepAnalysisInBed
96089,2020-10-26 01:00:00 +0200,2020-10-26 08:41:41 +0200,HKCategoryValueSleepAnalysisInBed
96090,2020-10-26 08:41:43 +0200,2020-10-26 09:09:05 +0200,HKCategoryValueSleepAnalysisInBed
96091,2020-10-26 09:09:13 +0200,2020-10-26 09:09:29 +0200,HKCategoryValueSleepAnalysisInBed
96092,2020-10-26 09:10:04 +0200,2020-10-26 09:10:08 +0200,HKCategoryValueSleepAnalysisInBed
96093,2020-10-26 09:10:09 +0200,2020-10-26 09:10:11 +0200,HKCategoryValueSleepAnalysisInBed
96094,2020-10-26 09:12:20 +0200,2020-10-26 09:17:55 +0200,HKCategoryValueSleepAnalysisInBed
96095,2020-10-27 01:00:00 +0200,2020-10-27 09:11:15 +0200,HKCategoryValueSleepAnalysisInBed
96096,2020-10-28 01:01:18 +0200,2020-10-28 06:50:14 +0200,HKCategoryValueSleepAnalysisInBed
96097,2020-10-29 01:00:00 +0200,2020-10-29 06:55:10 +0200,HKCategoryValueSleepAnalysisInBed
96098,2020-10-31 01:00:00 +0200,2020-10-31 06:52:30 +0200,HKCategoryValueSleepAnalysisInBed
96099,2020-10-31 06:52:32 +0200,2020-10-31 07:18:32 +0200,HKCategoryValueSleepAnalysisInBed
96100,2020-11-02 01:00:00 +0200,2020-11-02 09:53:35 +0200,HKCategoryValueSleepAnalysisInBed
96101,2020-11-04 02:39:44 +0200,2020-11-04 09:02:28 +0200,HKCategoryValueSleepAnalysisInBed
96102,2020-11-05 01:00:00 +0200,2020-11-05 10:00:00 +0200,HKCategoryValueSleepAnalysisInBed
96103,2020-11-06 03:31:39 +0200,2020-11-06 10:00:00 +0200,HKCategoryValueSleepAnalysisInBed
96104,2020-11-09 02:22:28 +0200,2020-11-09 11:05:38 +0200,HKCategoryValueSleepAnalysisInBed
96105,2020-11-10 02:00:00 +0200,2020-11-10 10:33:04 +0200,HKCategoryValueSleepAnalysisInBed
96106,2020-11-10 10:33:17 +0200,2020-11-10 10:46:34 +0200,HKCategoryValueSleepAnalysisInBed
96107,2020-11-10 10:48:17 +0200,2020-11-10 10:48:23 +0200,HKCategoryValueSleepAnalysisInBed
96108,2020-11-10 11:01:36 +0200,2020-11-10 11:02:53 +0200,HKCategoryValueSleepAnalysisInBed
96109,2020-11-10 11:03:16 +0200,2020-11-10 11:15:22 +0200,HKCategoryValueSleepAnalysisInBed
96110,2020-11-10 11:15:53 +0200,2020-11-10 11:27:13 +0200,HKCategoryValueSleepAnalysisInBed
96111,2020-11-10 11:29:22 +0200,2020-11-10 11:29:37 +0200,HKCategoryValueSleepAnalysisInBed
96112,2020-11-10 11:29:44 +0200,2020-11-10 11:30:00 +0200,HKCategoryValueSleepAnalysisInBed
96113,2020-11-11 02:00:00 +0200,2020-11-11 10:00:02 +0200,HKCategoryValueSleepAnalysisInBed
96114,2020-11-12 03:11:22 +0200,2020-11-12 10:28:25 +0200,HKCategoryValueSleepAnalysisInBed
96115,2020-11-12 10:28:30 +0200,2020-11-12 10:44:52 +0200,HKCategoryValueSleepAnalysisInBed
96116,2020-11-13 02:00:00 +0200,2020-11-13 10:03:18 +0200,HKCategoryValueSleepAnalysisInBed
96117,2020-11-16 06:37:26 +0200,2020-11-16 10:00:38 +0200,HKCategoryValueSleepAnalysisInBed
96118,2020-11-18 09:47:29 +0200,2020-11-18 11:00:02 +0200,HKCategoryValueSleepAnalysisInBed
96119,2020-11-19 03:02:41 +0200,2020-11-19 10:51:07 +0200,HKCategoryValueSleepAnalysisInBed
96120,2020-11-19 10:51:40 +0200,2020-11-19 10:55:53 +0200,HKCategoryValueSleepAnalysisInBed
96121,2020-11-19 11:00:34 +0200,2020-11-19 11:00:38 +0200,HKCategoryValueSleepAnalysisInBed
96122,2020-11-19 11:01:39 +0200,2020-11-19 11:01:40 +0200,HKCategoryValueSleepAnalysisInBed
96123,2020-11-19 11:08:04 +0200,2020-11-19 11:10:01 +0200,HKCategoryValueSleepAnalysisInBed
96124,2020-11-20 02:32:32 +0200,2020-11-20 10:49:19 +0200,HKCategoryValueSleepAnalysisInBed
96125,2020-11-20 10:50:28 +0200,2020-11-20 11:00:22 +0200,HKCategoryValueSleepAnalysisInBed
96126,2020-11-21 03:45:48 +0200,2020-11-21 11:11:04 +0200,HKCategoryValueSleepAnalysisInBed
96127,2020-11-21 11:11:36 +0200,2020-11-21 12:20:02 +0200,HKCategoryValueSleepAnalysisInBed
96128,2020-11-23 02:00:00 +0200,2020-11-23 12:06:00 +0200,HKCategoryValueSleepAnalysisInBed
96129,2020-11-23 12:06:26 +0200,2020-11-23 12:14:43 +0200,HKCategoryValueSleepAnalysisInBed
96130,2020-11-24 02:00:00 +0200,2020-11-24 11:14:45 +0200,HKCategoryValueSleepAnalysisInBed
96131,2020-11-25 02:00:00 +0200,2020-11-25 12:23:16 +0200,HKCategoryValueSleepAnalysisInBed
96132,2020-11-26 02:00:00 +0200,2020-11-26 11:15:30 +0200,HKCategoryValueSleepAnalysisInBed
96133,2020-11-27 04:20:05 +0200,2020-11-27 11:00:54 +0200,HKCategoryValueSleepAnalysisInBed
96134,2020-12-01 08:35:45 +0200,2020-12-01 11:29:21 +0200,HKCategoryValueSleepAnalysisInBed
96135,2020-12-02 02:03:10 +0200,2020-12-02 10:01:28 +0200,HKCategoryValueSleepAnalysisInBed
96136,2020-12-03 03:13:58 +0200,2020-12-03 12:31:24 +0200,HKCategoryValueSleepAnalysisInBed
96137,2020-12-05 03:46:53 +0200,2020-12-05 10:01:12 +0200,HKCategoryValueSleepAnalysisInBed
96138,2020-12-07 10:01:34 +0200,2020-12-07 12:21:57 +0200,HKCategoryValueSleepAnalysisInBed
96139,2020-12-11 03:41:35 +0200,2020-12-11 11:22:51 +0200,HKCategoryValueSleepAnalysisInBed
96140,2020-12-11 11:22:52 +0200,2020-12-11 11:26:50 +0200,HKCategoryValueSleepAnalysisInBed
96141,2020-12-12 05:22:30 +0200,2020-12-12 07:28:47 +0200,HKCategoryValueSleepAnalysisInBed
96142,2020-12-12 07:29:36 +0200,2020-12-12 10:00:13 +0200,HKCategoryValueSleepAnalysisInBed
96143,2020-12-15 03:00:00 +0200,2020-12-15 11:03:03 +0200,HKCategoryValueSleepAnalysisInBed
96144,2020-12-16 04:03:06 +0200,2020-12-16 11:04:16 +0200,HKCategoryValueSleepAnalysisInBed
96145,2020-12-17 04:15:54 +0200,2020-12-17 10:01:00 +0200,HKCategoryValueSleepAnalysisInBed
96146,2020-12-18 04:15:24 +0200,2020-12-18 10:01:50 +0200,HKCategoryValueSleepAnalysisInBed
96147,2020-12-19 05:08:53 +0200,2020-12-19 10:00:49 +0200,HKCategoryValueSleepAnalysisInBed
96148,2020-12-22 02:00:00 +0200,2020-12-22 10:01:13 +0200,HKCategoryValueSleepAnalysisInBed
96149,2020-12-23 05:12:50 +0200,2020-12-23 10:50:38 +0200,HKCategoryValueSleepAnalysisInBed
96150,2020-12-23 10:55:50 +0200,2020-12-23 10:55:51 +0200,HKCategoryValueSleepAnalysisInBed
96151,2020-12-23 10:56:25 +0200,2020-12-23 10:59:42 +0200,HKCategoryValueSleepAnalysisInBed
96152,2020-12-23 11:08:02 +0200,2020-12-23 11:09:14 +0200,HKCategoryValueSleepAnalysisInBed
96153,2020-12-23 11:09:24 +0200,2020-12-23 11:10:06 +0200,HKCategoryValueSleepAnalysisInBed
96154,2020-12-23 11:11:32 +0200,2020-12-23 11:20:44 +0200,HKCategoryValueSleepAnalysisInBed
96155,2020-12-23 11:21:15 +0200,2020-12-23 11:21:27 +0200,HKCategoryValueSleepAnalysisInBed
96156,2020-12-23 11:21:31 +0200,2020-12-23 12:29:17 +0200,HKCategoryValueSleepAnalysisInBed
96157,2020-12-24 03:46:00 +0200,2020-12-24 10:03:47 +0200,HKCategoryValueSleepAnalysisInBed
96158,2020-12-26 04:44:16 +0200,2020-12-26 10:01:43 +0200,HKCategoryValueSleepAnalysisInBed
96159,2020-12-29 09:48:24 +0200,2020-12-29 10:00:18 +0200,HKCategoryValueSleepAnalysisInBed
96160,2021-01-01 09:46:52 +0200,2021-01-01 09:56:31 +0200,HKCategoryValueSleepAnalysisInBed
96161,2021-01-01 09:57:30 +0200,2021-01-01 09:57:49 +0200,HKCategoryValueSleepAnalysisInBed
96162,2021-01-01 09:58:18 +0200,2021-01-01 09:59:56 +0200,HKCategoryValueSleepAnalysisInBed
96163,2021-01-02 08:12:03 +0200,2021-01-02 10:00:41 +0200,HKCategoryValueSleepAnalysisInBed
96164,2021-01-04 02:00:00 +0200,2021-01-04 10:41:32 +0200,HKCategoryValueSleepAnalysisInBed
96165,2021-01-05 02:34:04 +0200,2021-01-05 11:00:38 +0200,HKCategoryValueSleepAnalysisInBed
96166,2021-01-07 02:00:00 +0200,2021-01-07 09:30:30 +0200,HKCategoryValueSleepAnalysisInBed
96167,2021-01-07 09:30:38 +0200,2021-01-07 10:00:12 +0200,HKCategoryValueSleepAnalysisInBed
96168,2021-01-08 03:46:31 +0200,2021-01-08 10:40:51 +0200,HKCategoryValueSleepAnalysisInBed
96169,2021-01-09 04:57:42 +0200,2021-01-09 10:00:48 +0200,HKCategoryValueSleepAnalysisInBed
96170,2021-01-14 02:00:00 +0200,2021-01-14 12:53:11 +0200,HKCategoryValueSleepAnalysisInBed
96171,2021-01-15 02:00:00 +0200,2021-01-15 10:01:12 +0200,HKCategoryValueSleepAnalysisInBed
96172,2021-01-16 07:16:45 +0200,2021-01-16 10:00:13 +0200,HKCategoryValueSleepAnalysisInBed
96173,2021-01-18 10:10:40 +0200,2021-01-18 10:19:49 +0200,HKCategoryValueSleepAnalysisInBed
96174,2021-01-19 02:00:00 +0200,2021-01-19 10:00:50 +0200,HKCategoryValueSleepAnalysisInBed
96175,2021-01-20 02:00:00 +0200,2021-01-20 09:20:25 +0200,HKCategoryValueSleepAnalysisInBed
96176,2021-01-20 09:20:32 +0200,2021-01-20 09:24:22 +0200,HKCategoryValueSleepAnalysisInBed
96177,2021-01-20 09:34:34 +0200,2021-01-20 09:40:29 +0200,HKCategoryValueSleepAnalysisInBed
96178,2021-01-20 09:50:12 +0200,2021-01-20 10:01:28 +0200,HKCategoryValueSleepAnalysisInBed
96179,2021-01-21 02:56:49 +0200,2021-01-21 11:03:13 +0200,HKCategoryValueSleepAnalysisInBed
96180,2021-01-22 02:18:08 +0200,2021-01-22 10:00:14 +0200,HKCategoryValueSleepAnalysisInBed
96181,2021-01-23 05:25:27 +0200,2021-01-23 11:23:03 +0200,HKCategoryValueSleepAnalysisInBed
96182,2021-01-23 11:24:00 +0200,2021-01-23 11:24:57 +0200,HKCategoryValueSleepAnalysisInBed
96183,2021-01-23 11:25:51 +0200,2021-01-23 11:27:50 +0200,HKCategoryValueSleepAnalysisInBed
96184,2021-01-23 11:28:06 +0200,2021-01-23 11:30:47 +0200,HKCategoryValueSleepAnalysisInBed
96185,2021-01-23 11:31:44 +0200,2021-01-23 11:33:20 +0200,HKCategoryValueSleepAnalysisInBed
96186,2021-01-23 11:43:55 +0200,2021-01-23 11:59:07 +0200,HKCategoryValueSleepAnalysisInBed
96187,2021-01-23 11:59:18 +0200,2021-01-23 11:59:55 +0200,HKCategoryValueSleepAnalysisInBed
96188,2021-01-25 03:27:14 +0200,2021-01-25 10:00:13 +0200,HKCategoryValueSleepAnalysisInBed
96189,2021-01-26 02:00:00 +0200,2021-01-26 10:02:20 +0200,HKCategoryValueSleepAnalysisInBed
96190,2021-01-27 01:15:00 +0200,2021-01-27 09:20:14 +0200,HKCategoryValueSleepAnalysisInBed
96191,2021-01-28 04:40:13 +0200,2021-01-28 09:50:43 +0200,HKCategoryValueSleepAnalysisInBed
96192,2021-01-28 09:50:48 +0200,2021-01-28 09:54:40 +0200,HKCategoryValueSleepAnalysisInBed
96193,2021-01-28 09:56:53 +0200,2021-01-28 09:59:35 +0200,HKCategoryValueSleepAnalysisInBed
96194,2021-01-28 10:01:40 +0200,2021-01-28 10:30:18 +0200,HKCategoryValueSleepAnalysisInBed
96195,2021-01-29 02:00:00 +0200,2021-01-29 10:00:43 +0200,HKCategoryValueSleepAnalysisInBed
96196,2021-02-01 02:00:00 +0200,2021-02-01 09:08:30 +0200,HKCategoryValueSleepAnalysisInBed
96197,2021-02-01 09:09:05 +0200,2021-02-01 10:01:50 +0200,HKCategoryValueSleepAnalysisInBed
96198,2021-02-02 03:10:57 +0200,2021-02-02 09:31:12 +0200,HKCategoryValueSleepAnalysisInBed
96199,2021-02-02 09:32:07 +0200,2021-02-02 09:34:27 +0200,HKCategoryValueSleepAnalysisInBed
96200,2021-02-03 02:08:20 +0200,2021-02-03 09:53:35 +0200,HKCategoryValueSleepAnalysisInBed
96201,2021-02-03 09:58:42 +0200,2021-02-03 10:01:17 +0200,HKCategoryValueSleepAnalysisInBed
96202,2021-02-04 02:00:00 +0200,2021-02-04 09:09:32 +0200,HKCategoryValueSleepAnalysisInBed
96203,2021-02-04 09:10:22 +0200,2021-02-04 09:36:21 +0200,HKCategoryValueSleepAnalysisInBed
96204,2021-02-04 09:36:27 +0200,2021-02-04 09:36:31 +0200,HKCategoryValueSleepAnalysisInBed
96205,2021-02-04 09:36:42 +0200,2021-02-04 09:36:51 +0200,HKCategoryValueSleepAnalysisInBed
96206,2021-02-04 09:36:55 +0200,2021-02-04 09:39:41 +0200,HKCategoryValueSleepAnalysisInBed
96207,2021-02-04 09:44:11 +0200,2021-02-04 09:45:51 +0200,HKCategoryValueSleepAnalysisInBed
96208,2021-02-04 09:46:35 +0200,2021-02-04 09:49:32 +0200,HKCategoryValueSleepAnalysisInBed
96209,2021-02-04 09:49:34 +0200,2021-02-04 09:54:48 +0200,HKCategoryValueSleepAnalysisInBed
96210,2021-02-04 09:57:55 +0200,2021-02-04 09:57:56 +0200,HKCategoryValueSleepAnalysisInBed
96211,2021-02-05 04:26:39 +0200,2021-02-05 11:21:05 +0200,HKCategoryValueSleepAnalysisInBed
96212,2021-02-08 02:00:00 +0200,2021-02-08 09:55:15 +0200,HKCategoryValueSleepAnalysisInBed
96213,2021-02-08 09:55:45 +0200,2021-02-08 10:00:53 +0200,HKCategoryValueSleepAnalysisInBed
96214,2021-02-09 02:09:35 +0200,2021-02-09 09:41:28 +0200,HKCategoryValueSleepAnalysisInBed
96215,2021-02-11 02:00:00 +0200,2021-02-11 09:21:40 +0200,HKCategoryValueSleepAnalysisInBed
96216,2021-02-11 09:40:14 +0200,2021-02-11 09:55:34 +0200,HKCategoryValueSleepAnalysisInBed
96217,2021-02-12 02:00:00 +0200,2021-02-12 09:12:46 +0200,HKCategoryValueSleepAnalysisInBed
96218,2021-02-12 09:15:16 +0200,2021-02-12 09:16:40 +0200,HKCategoryValueSleepAnalysisInBed
96219,2021-02-12 09:28:49 +0200,2021-02-12 09:28:52 +0200,HKCategoryValueSleepAnalysisInBed
96220,2021-02-12 09:31:24 +0200,2021-02-12 09:33:08 +0200,HKCategoryValueSleepAnalysisInBed
96221,2021-02-12 09:33:30 +0200,2021-02-12 09:33:49 +0200,HKCategoryValueSleepAnalysisInBed
96222,2021-02-12 09:34:00 +0200,2021-02-12 09:34:39 +0200,HKCategoryValueSleepAnalysisInBed
96223,2021-02-12 09:47:55 +0200,2021-02-12 09:48:25 +0200,HKCategoryValueSleepAnalysisInBed
96224,2021-02-13 07:55:25 +0200,2021-02-13 11:02:06 +0200,HKCategoryValueSleepAnalysisInBed
96225,2021-02-15 11:15:33 +0200,2021-02-15 11:23:47 +0200,HKCategoryValueSleepAnalysisInBed
96226,2021-02-16 01:15:00 +0200,2021-02-16 09:20:58 +0200,HKCategoryValueSleepAnalysisInBed
96227,2021-02-17 02:00:00 +0200,2021-02-17 09:21:16 +0200,HKCategoryValueSleepAnalysisInBed
96228,2021-02-17 09:29:37 +0200,2021-02-17 09:52:49 +0200,HKCategoryValueSleepAnalysisInBed
96229,2021-02-18 02:00:00 +0200,2021-02-18 09:52:57 +0200,HKCategoryValueSleepAnalysisInBed
96230,2021-02-19 02:00:00 +0200,2021-02-19 09:20:25 +0200,HKCategoryValueSleepAnalysisInBed
96231,2021-02-19 09:30:17 +0200,2021-02-19 09:47:38 +0200,HKCategoryValueSleepAnalysisInBed
96232,2021-02-19 09:47:51 +0200,2021-02-19 09:52:34 +0200,HKCategoryValueSleepAnalysisInBed
96233,2021-02-22 02:07:54 +0200,2021-02-22 07:18:00 +0200,HKCategoryValueSleepAnalysisInBed
96234,2021-02-22 07:18:17 +0200,2021-02-22 09:56:46 +0200,HKCategoryValueSleepAnalysisInBed
96235,2021-02-22 09:57:12 +0200,2021-02-22 10:00:17 +0200,HKCategoryValueSleepAnalysisInBed
96236,2021-02-23 03:05:19 +0200,2021-02-23 09:43:25 +0200,HKCategoryValueSleepAnalysisInBed
96237,2021-02-23 09:43:56 +0200,2021-02-23 10:02:30 +0200,HKCategoryValueSleepAnalysisInBed
96238,2021-02-24 10:06:53 +0200,2021-02-24 10:09:39 +0200,HKCategoryValueSleepAnalysisInBed
96239,2021-02-26 09:41:44 +0200,2021-02-26 10:03:39 +0200,HKCategoryValueSleepAnalysisInBed
96240,2021-02-27 07:45:32 +0200,2021-02-27 10:00:19 +0200,HKCategoryValueSleepAnalysisInBed
96241,2021-03-01 02:55:33 +0200,2021-03-01 09:00:23 +0200,HKCategoryValueSleepAnalysisInBed
96242,2021-03-03 02:00:00 +0200,2021-03-03 09:12:03 +0200,HKCategoryValueSleepAnalysisInBed
96243,2021-03-03 09:17:19 +0200,2021-03-03 09:21:54 +0200,HKCategoryValueSleepAnalysisInBed
96244,2021-03-03 09:28:59 +0200,2021-03-03 09:31:30 +0200,HKCategoryValueSleepAnalysisInBed
96245,2021-03-03 09:42:33 +0200,2021-03-03 09:42:48 +0200,HKCategoryValueSleepAnalysisInBed
96246,2021-03-03 09:47:24 +0200,2021-03-03 09:48:33 +0200,HKCategoryValueSleepAnalysisInBed
96247,2021-03-03 09:48:36 +0200,2021-03-03 10:00:04 +0200,HKCategoryValueSleepAnalysisInBed
96248,2021-03-04 09:46:23 +0200,2021-03-04 09:50:26 +0200,HKCategoryValueSleepAnalysisInBed
96249,2021-03-05 02:00:00 +0200,2021-03-05 06:27:19 +0200,HKCategoryValueSleepAnalysisInBed
96250,2021-03-06 03:31:13 +0200,2021-03-06 10:00:23 +0200,HKCategoryValueSleepAnalysisInBed
96251,2021-03-08 02:07:53 +0200,2021-03-08 09:06:47 +0200,HKCategoryValueSleepAnalysisInBed
96252,2021-03-08 09:13:36 +0200,2021-03-08 09:14:50 +0200,HKCategoryValueSleepAnalysisInBed
96253,2021-03-08 09:17:10 +0200,2021-03-08 09:18:33 +0200,HKCategoryValueSleepAnalysisInBed
96254,2021-03-08 09:33:59 +0200,2021-03-08 09:51:39 +0200,HKCategoryValueSleepAnalysisInBed
96255,2021-03-08 09:51:55 +0200,2021-03-08 09:52:49 +0200,HKCategoryValueSleepAnalysisInBed
96256,2021-03-08 09:53:21 +0200,2021-03-08 09:57:36 +0200,HKCategoryValueSleepAnalysisInBed
96257,2021-03-09 02:00:00 +0200,2021-03-09 09:00:19 +0200,HKCategoryValueSleepAnalysisInBed
96258,2021-03-09 09:02:07 +0200,2021-03-09 09:04:57 +0200,HKCategoryValueSleepAnalysisInBed
96259,2021-03-09 09:05:09 +0200,2021-03-09 09:13:22 +0200,HKCategoryValueSleepAnalysisInBed
96260,2021-03-09 09:13:49 +0200,2021-03-09 09:19:41 +0200,HKCategoryValueSleepAnalysisInBed
96261,2021-03-09 09:19:42 +0200,2021-03-09 09:23:00 +0200,HKCategoryValueSleepAnalysisInBed
96262,2021-03-09 09:48:02 +0200,2021-03-09 10:00:19 +0200,HKCategoryValueSleepAnalysisInBed
96263,2021-03-10 02:00:00 +0200,2021-03-10 10:00:05 +0200,HKCategoryValueSleepAnalysisInBed
96264,2021-03-11 09:40:28 +0200,2021-03-11 10:02:36 +0200,HKCategoryValueSleepAnalysisInBed
96265,2021-03-12 09:42:27 +0200,2021-03-12 09:55:44 +0200,HKCategoryValueSleepAnalysisInBed
96266,2021-03-13 15:59:04 +0200,2021-03-13 16:00:23 +0200,HKCategoryValueSleepAnalysisInBed
96267,2021-03-15 02:10:54 +0200,2021-03-15 09:29:06 +0200,HKCategoryValueSleepAnalysisInBed
96268,2021-03-15 09:29:18 +0200,2021-03-15 09:55:54 +0200,HKCategoryValueSleepAnalysisInBed
96269,2021-03-15 09:56:20 +0200,2021-03-15 10:28:51 +0200,HKCategoryValueSleepAnalysisInBed
96270,2021-03-16 08:35:36 +0200,2021-03-16 10:19:56 +0200,HKCategoryValueSleepAnalysisInBed
96271,2021-03-17 09:54:38 +0200,2021-03-17 09:54:53 +0200,HKCategoryValueSleepAnalysisInBed
96272,2021-03-18 02:00:00 +0200,2021-03-18 09:07:06 +0200,HKCategoryValueSleepAnalysisInBed
96273,2021-03-18 09:10:59 +0200,2021-03-18 09:27:47 +0200,HKCategoryValueSleepAnalysisInBed
