,_startDate,_endDate,_value
93395,2021-05-16 11:48:48 +0200,2021-05-16 11:49:14 +0200,0
93396,2021-05-16 11:50:06 +0200,2021-05-16 11:50:56 +0200,0.25
93397,2021-05-16 11:51:59 +0200,2021-05-16 11:52:36 +0200,0.13
93398,2021-05-16 11:57:14 +0200,2021-05-16 12:00:52 +0200,0
93399,2021-05-16 12:04:37 +0200,2021-05-16 12:05:49 +0200,0
93400,2021-05-16 16:52:03 +0200,2021-05-16 16:56:43 +0200,0.01
93401,2021-05-17 09:10:44 +0200,2021-05-17 09:11:02 +0200,0
93402,2021-05-17 14:19:34 +0200,2021-05-17 14:19:49 +0200,0
93403,2021-05-17 14:52:34 +0200,2021-05-17 14:55:04 +0200,0
93404,2021-05-17 14:55:15 +0200,2021-05-17 14:56:02 +0200,0
93405,2021-05-17 17:37:31 +0200,2021-05-17 17:42:30 +0200,0
93406,2021-05-17 17:42:30 +0200,2021-05-17 17:46:08 +0200,0
93407,2021-05-17 17:46:24 +0200,2021-05-17 17:47:56 +0200,0
93408,2021-05-18 12:14:25 +0200,2021-05-18 12:14:39 +0200,0
93409,2021-05-18 12:56:47 +0200,2021-05-18 12:57:03 +0200,0
93410,2021-05-18 12:58:23 +0200,2021-05-18 12:59:29 +0200,0
93411,2021-05-18 20:06:24 +0200,2021-05-18 20:06:45 +0200,0
93412,2021-05-19 09:21:10 +0200,2021-05-19 09:26:08 +0200,0
93413,2021-05-19 09:28:48 +0200,2021-05-19 09:33:13 +0200,0
93414,2021-05-19 18:42:53 +0200,2021-05-19 18:43:59 +0200,0
93415,2021-05-19 18:47:34 +0200,2021-05-19 18:50:07 +0200,0
93416,2021-05-19 18:52:36 +0200,2021-05-19 18:53:52 +0200,0
93417,2021-05-19 19:03:33 +0200,2021-05-19 19:04:55 +0200,0
93418,2021-05-20 01:28:37 +0200,2021-05-20 01:29:56 +0200,0
93419,2021-05-20 01:33:03 +0200,2021-05-20 01:35:05 +0200,0
93420,2021-05-20 09:18:17 +0200,2021-05-20 09:23:17 +0200,0
93421,2021-05-20 10:54:30 +0200,2021-05-20 10:55:13 +0200,0
93422,2021-05-20 12:00:37 +0200,2021-05-20 12:01:08 +0200,0
93423,2021-05-20 12:21:46 +0200,2021-05-20 12:21:59 +0200,0
93424,2021-05-20 12:22:41 +0200,2021-05-20 12:23:53 +0200,0
93425,2021-05-20 12:41:49 +0200,2021-05-20 12:42:43 +0200,0
93426,2021-05-20 12:42:55 +0200,2021-05-20 12:43:20 +0200,0.07
93427,2021-05-20 13:33:32 +0200,2021-05-20 13:35:56 +0200,0
93428,2021-05-20 14:20:40 +0200,2021-05-20 14:21:06 +0200,0
93429,2021-05-20 15:44:59 +0200,2021-05-20 15:45:25 +0200,0.09
93430,2021-05-20 15:57:23 +0200,2021-05-20 15:58:15 +0200,0.04
93431,2021-05-20 17:17:02 +0200,2021-05-20 17:22:02 +0200,0
93432,2021-05-20 17:22:02 +0200,2021-05-20 17:22:38 +0200,0
93433,2021-05-20 18:10:15 +0200,2021-05-20 18:10:42 +0200,0
93434,2021-05-20 18:21:05 +0200,2021-05-20 18:22:39 +0200,0.02
93435,2021-05-20 18:23:00 +0200,2021-05-20 18:26:09 +0200,0
93436,2021-05-20 23:21:00 +0200,2021-05-20 23:21:17 +0200,0
93437,2021-05-20 23:31:28 +0200,2021-05-20 23:34:44 +0200,0
93438,2021-05-21 19:15:05 +0200,2021-05-21 19:19:04 +0200,0
93439,2021-05-21 19:24:44 +0200,2021-05-21 19:25:22 +0200,0
93440,2021-05-21 19:25:36 +0200,2021-05-21 19:26:28 +0200,0
93441,2021-05-21 23:58:06 +0200,2021-05-22 00:00:11 +0200,0
93442,2021-05-22 11:11:42 +0200,2021-05-22 11:15:58 +0200,0
93443,2021-05-22 17:07:06 +0200,2021-05-22 17:07:54 +0200,0.07
93444,2021-05-22 17:57:17 +0200,2021-05-22 17:57:33 +0200,0
93445,2021-05-22 20:54:22 +0200,2021-05-22 20:54:46 +0200,0
93446,2021-05-22 21:55:36 +0200,2021-05-22 21:56:07 +0200,0
93447,2021-05-22 21:58:02 +0200,2021-05-22 21:58:16 +0200,0
93448,2021-05-22 22:29:54 +0200,2021-05-22 22:30:22 +0200,0
93449,2021-05-22 23:30:52 +0200,2021-05-22 23:31:20 +0200,0
93450,2021-05-22 23:38:04 +0200,2021-05-22 23:38:19 +0200,0
93451,2021-05-23 00:01:45 +0200,2021-05-23 00:02:10 +0200,0
93452,2021-05-23 00:02:27 +0200,2021-05-23 00:02:51 +0200,0
93453,2021-05-23 01:19:40 +0200,2021-05-23 01:20:15 +0200,0
93454,2021-05-23 15:27:35 +0200,2021-05-23 15:29:23 +0200,0.03
93455,2021-05-23 17:49:50 +0200,2021-05-23 17:50:13 +0200,0
93456,2021-05-23 17:50:25 +0200,2021-05-23 17:53:14 +0200,0
93457,2021-05-23 17:53:29 +0200,2021-05-23 17:57:39 +0200,0
93458,2021-05-23 19:38:52 +0200,2021-05-23 19:39:25 +0200,0
93459,2021-05-23 19:51:35 +0200,2021-05-23 19:52:37 +0200,0
93460,2021-05-23 20:21:18 +0200,2021-05-23 20:23:05 +0200,0
93461,2021-05-24 12:58:08 +0200,2021-05-24 13:03:07 +0200,0
93462,2021-05-24 13:03:07 +0200,2021-05-24 13:03:53 +0200,0
93463,2021-05-24 13:27:13 +0200,2021-05-24 13:29:07 +0200,0
93464,2021-05-24 13:47:08 +0200,2021-05-24 13:47:28 +0200,0
93465,2021-05-24 18:49:36 +0200,2021-05-24 18:50:26 +0200,0.04
93466,2021-05-25 08:19:52 +0200,2021-05-25 08:20:11 +0200,0
93467,2021-05-25 12:42:37 +0200,2021-05-25 12:42:55 +0200,0
93468,2021-05-25 12:45:48 +0200,2021-05-25 12:46:19 +0200,0.43
93469,2021-05-25 12:54:33 +0200,2021-05-25 12:55:06 +0200,0
93470,2021-05-25 12:55:28 +0200,2021-05-25 12:55:49 +0200,0
93471,2021-05-25 17:54:00 +0200,2021-05-25 17:54:26 +0200,0
93472,2021-05-25 18:04:54 +0200,2021-05-25 18:05:52 +0200,0
93473,2021-05-25 22:08:23 +0200,2021-05-25 22:09:01 +0200,0
93474,2021-05-25 22:17:45 +0200,2021-05-25 22:18:06 +0200,0
93475,2021-05-25 22:18:18 +0200,2021-05-25 22:20:35 +0200,0
93476,2021-05-26 09:10:27 +0200,2021-05-26 09:11:00 +0200,0
93477,2021-05-26 10:55:47 +0200,2021-05-26 10:57:09 +0200,0
93478,2021-05-26 10:57:21 +0200,2021-05-26 10:57:35 +0200,0
93479,2021-05-26 11:12:19 +0200,2021-05-26 11:12:31 +0200,0
93480,2021-05-26 11:14:16 +0200,2021-05-26 11:14:37 +0200,0
93481,2021-05-26 11:15:35 +0200,2021-05-26 11:15:53 +0200,0
93482,2021-05-26 11:16:47 +0200,2021-05-26 11:17:18 +0200,0
93483,2021-05-26 11:20:33 +0200,2021-05-26 11:21:34 +0200,0
93484,2021-05-26 11:22:51 +0200,2021-05-26 11:23:15 +0200,0
93485,2021-05-26 11:39:38 +0200,2021-05-26 11:42:03 +0200,0
93486,2021-05-26 11:50:01 +0200,2021-05-26 11:50:15 +0200,0
93487,2021-05-26 11:58:24 +0200,2021-05-26 11:58:47 +0200,0
93488,2021-05-26 12:00:34 +0200,2021-05-26 12:01:01 +0200,0
93489,2021-05-26 12:02:16 +0200,2021-05-26 12:02:44 +0200,0
93490,2021-05-26 12:05:38 +0200,2021-05-26 12:05:49 +0200,0
93491,2021-05-26 12:06:59 +0200,2021-05-26 12:07:23 +0200,0
93492,2021-05-26 12:19:31 +0200,2021-05-26 12:19:46 +0200,0
93493,2021-05-26 12:23:48 +0200,2021-05-26 12:24:20 +0200,0
93494,2021-05-26 12:30:01 +0200,2021-05-26 12:30:27 +0200,0
93495,2021-05-26 12:33:32 +0200,2021-05-26 12:34:34 +0200,0
93496,2021-05-26 12:38:44 +0200,2021-05-26 12:38:59 +0200,0.09
93497,2021-05-26 12:45:00 +0200,2021-05-26 12:45:14 +0200,0
93498,2021-05-26 12:45:48 +0200,2021-05-26 12:46:37 +0200,0
93499,2021-05-26 12:51:17 +0200,2021-05-26 12:51:48 +0200,0
93500,2021-05-26 12:54:35 +0200,2021-05-26 12:56:03 +0200,0.01
93501,2021-05-26 12:56:34 +0200,2021-05-26 12:57:03 +0200,0
93502,2021-05-26 13:24:29 +0200,2021-05-26 13:24:54 +0200,0.18
93503,2021-05-26 15:01:19 +0200,2021-05-26 15:02:03 +0200,0
93504,2021-05-26 17:10:13 +0200,2021-05-26 17:11:12 +0200,0.07
93505,2021-05-27 16:10:55 +0200,2021-05-27 16:11:09 +0200,0
93506,2021-05-27 17:42:41 +0200,2021-05-27 17:47:39 +0200,0
93507,2021-05-27 17:49:57 +0200,2021-05-27 17:50:17 +0200,0
93508,2021-05-27 17:51:58 +0200,2021-05-27 17:52:44 +0200,0
93509,2021-05-27 17:55:23 +0200,2021-05-27 17:59:11 +0200,0
93510,2021-05-27 18:00:21 +0200,2021-05-27 18:01:40 +0200,0
93511,2021-05-27 18:01:54 +0200,2021-05-27 18:06:08 +0200,0
93512,2021-05-27 20:25:19 +0200,2021-05-27 20:29:29 +0200,0
93513,2021-05-27 20:29:39 +0200,2021-05-27 20:29:57 +0200,0
93514,2021-05-27 20:30:21 +0200,2021-05-27 20:30:41 +0200,0
93515,2021-05-27 22:33:35 +0200,2021-05-27 22:33:46 +0200,0
93516,2021-05-27 22:48:03 +0200,2021-05-27 22:49:29 +0200,0
93517,2021-05-27 22:49:40 +0200,2021-05-27 22:49:56 +0200,0
93518,2021-05-28 09:32:23 +0200,2021-05-28 09:37:08 +0200,0
93519,2021-05-28 10:28:55 +0200,2021-05-28 10:29:37 +0200,0.05
93520,2021-05-28 10:56:19 +0200,2021-05-28 10:56:42 +0200,0
93521,2021-05-28 12:39:18 +0200,2021-05-28 12:40:19 +0200,0
93522,2021-05-28 12:48:23 +0200,2021-05-28 12:48:46 +0200,0
93523,2021-05-28 12:49:38 +0200,2021-05-28 12:50:48 +0200,0
93524,2021-05-28 12:51:49 +0200,2021-05-28 12:52:09 +0200,0
93525,2021-05-28 12:52:21 +0200,2021-05-28 12:53:20 +0200,0.04
93526,2021-05-28 13:50:52 +0200,2021-05-28 13:51:37 +0200,0
93527,2021-05-28 14:06:01 +0200,2021-05-28 14:08:04 +0200,0.03
93528,2021-05-28 14:09:08 +0200,2021-05-28 14:09:31 +0200,0
93529,2021-05-28 14:26:16 +0200,2021-05-28 14:27:05 +0200,0
93530,2021-05-28 14:28:19 +0200,2021-05-28 14:32:52 +0200,0
93531,2021-05-28 14:34:10 +0200,2021-05-28 14:34:57 +0200,0
93532,2021-05-28 14:36:09 +0200,2021-05-28 14:37:00 +0200,0
93533,2021-05-28 14:38:07 +0200,2021-05-28 14:40:26 +0200,0
93534,2021-05-28 14:43:02 +0200,2021-05-28 14:43:18 +0200,0
93535,2021-05-28 15:29:39 +0200,2021-05-28 15:30:01 +0200,0
93536,2021-05-28 15:50:30 +0200,2021-05-28 15:50:55 +0200,0
93537,2021-05-28 15:57:37 +0200,2021-05-28 15:57:52 +0200,0
93538,2021-05-28 20:56:11 +0200,2021-05-28 20:56:26 +0200,0
93539,2021-05-29 00:24:30 +0200,2021-05-29 00:25:03 +0200,0
93540,2021-05-29 00:34:12 +0200,2021-05-29 00:35:51 +0200,0.02
93541,2021-05-29 00:36:10 +0200,2021-05-29 00:37:31 +0200,0
93542,2021-05-29 00:37:43 +0200,2021-05-29 00:40:08 +0200,0
93543,2021-05-29 00:53:25 +0200,2021-05-29 00:58:25 +0200,0
93544,2021-05-29 00:58:25 +0200,2021-05-29 01:02:05 +0200,0
93545,2021-05-29 01:02:26 +0200,2021-05-29 01:02:43 +0200,0
93546,2021-05-29 14:53:15 +0200,2021-05-29 14:53:37 +0200,0
93547,2021-05-29 14:54:24 +0200,2021-05-29 14:54:56 +0200,0
93548,2021-05-29 14:55:22 +0200,2021-05-29 14:58:48 +0200,0.01
93549,2021-05-29 14:59:03 +0200,2021-05-29 15:00:10 +0200,0
93550,2021-05-29 15:16:43 +0200,2021-05-29 15:17:12 +0200,0
93551,2021-05-29 15:38:06 +0200,2021-05-29 15:38:25 +0200,0
93552,2021-05-29 15:38:49 +0200,2021-05-29 15:40:04 +0200,0
93553,2021-05-29 15:40:19 +0200,2021-05-29 15:41:47 +0200,0
93554,2021-05-29 15:42:10 +0200,2021-05-29 15:43:53 +0200,0
93555,2021-05-29 17:18:04 +0200,2021-05-29 17:18:32 +0200,0.53
93556,2021-05-30 02:24:09 +0200,2021-05-30 02:24:47 +0200,0.05
93557,2021-05-30 03:08:19 +0200,2021-05-30 03:08:56 +0200,0
93558,2021-05-30 03:09:40 +0200,2021-05-30 03:10:13 +0200,0
93559,2021-05-30 03:21:31 +0200,2021-05-30 03:22:21 +0200,0
93560,2021-05-30 03:22:37 +0200,2021-05-30 03:23:30 +0200,0
93561,2021-05-30 03:23:45 +0200,2021-05-30 03:26:51 +0200,0
93562,2021-05-30 04:19:30 +0200,2021-05-30 04:20:41 +0200,0
93563,2021-05-30 04:21:01 +0200,2021-05-30 04:23:12 +0200,0.03
93564,2021-05-30 04:23:23 +0200,2021-05-30 04:26:10 +0200,0
93565,2021-05-30 04:26:31 +0200,2021-05-30 04:26:55 +0200,0.2
93566,2021-05-30 04:30:00 +0200,2021-05-30 04:32:14 +0200,0
93567,2021-05-30 04:40:49 +0200,2021-05-30 04:41:52 +0200,0.04
93568,2021-05-31 13:53:50 +0200,2021-05-31 13:54:26 +0200,0.07
93569,2021-06-01 01:36:43 +0200,2021-06-01 01:37:00 +0200,0
93570,2021-06-01 20:38:55 +0200,2021-06-01 20:39:18 +0200,0
93571,2021-06-02 18:02:05 +0200,2021-06-02 18:02:33 +0200,0
93572,2021-06-05 14:21:04 +0200,2021-06-05 14:21:47 +0200,0
93573,2021-06-05 14:22:58 +0200,2021-06-05 14:24:21 +0200,0
93574,2021-06-05 16:00:17 +0200,2021-06-05 16:01:09 +0200,0.62
93575,2021-06-05 16:36:07 +0200,2021-06-05 16:36:38 +0200,0.09
93576,2021-06-05 21:17:47 +0200,2021-06-05 21:18:08 +0200,0.36
93577,2021-06-08 11:05:31 +0200,2021-06-08 11:05:50 +0200,0
93578,2021-06-08 11:06:10 +0200,2021-06-08 11:07:10 +0200,0
93579,2021-06-08 21:57:51 +0200,2021-06-08 21:58:32 +0200,0
93580,2021-06-09 09:21:12 +0200,2021-06-09 09:26:12 +0200,0
93581,2021-06-09 09:26:12 +0200,2021-06-09 09:27:03 +0200,0
93582,2021-06-10 16:21:02 +0200,2021-06-10 16:23:45 +0200,0
93583,2021-06-10 16:40:05 +0200,2021-06-10 16:40:39 +0200,0
93584,2021-06-10 16:41:44 +0200,2021-06-10 16:42:15 +0200,0
93585,2021-06-10 16:57:22 +0200,2021-06-10 16:58:38 +0200,0
93586,2021-06-10 17:20:59 +0200,2021-06-10 17:23:16 +0200,0
93587,2021-06-10 19:26:57 +0200,2021-06-10 19:27:13 +0200,0
93588,2021-06-10 23:05:21 +0200,2021-06-10 23:10:20 +0200,0
93589,2021-06-10 23:10:20 +0200,2021-06-10 23:11:57 +0200,0
93590,2021-06-10 23:12:32 +0200,2021-06-10 23:12:54 +0200,0
93591,2021-06-10 23:16:55 +0200,2021-06-10 23:21:54 +0200,0
93592,2021-06-10 23:21:54 +0200,2021-06-10 23:26:51 +0200,0
93593,2021-06-10 23:26:54 +0200,2021-06-10 23:28:47 +0200,0
93594,2021-06-10 23:29:54 +0200,2021-06-10 23:30:18 +0200,0
93595,2021-06-11 12:13:20 +0200,2021-06-11 12:13:58 +0200,0
93596,2021-06-11 16:05:31 +0200,2021-06-11 16:07:25 +0200,0
93597,2021-06-11 16:09:51 +0200,2021-06-11 16:11:03 +0200,0
93598,2021-06-11 16:11:54 +0200,2021-06-11 16:12:48 +0200,0
93599,2021-06-11 17:39:25 +0200,2021-06-11 17:39:39 +0200,0
93600,2021-06-12 00:02:07 +0200,2021-06-12 00:02:31 +0200,0
93601,2021-06-12 00:08:21 +0200,2021-06-12 00:09:40 +0200,0
93602,2021-06-12 00:10:25 +0200,2021-06-12 00:11:00 +0200,0
93603,2021-06-12 00:17:08 +0200,2021-06-12 00:18:21 +0200,0
93604,2021-06-12 03:08:33 +0200,2021-06-12 03:13:32 +0200,0
93605,2021-06-12 03:13:33 +0200,2021-06-12 03:18:32 +0200,0
93606,2021-06-12 03:18:33 +0200,2021-06-12 03:20:34 +0200,0
93607,2021-06-12 03:20:56 +0200,2021-06-12 03:25:55 +0200,0
93608,2021-06-12 04:09:30 +0200,2021-06-12 04:14:30 +0200,0
93609,2021-06-12 04:14:30 +0200,2021-06-12 04:18:05 +0200,0
93610,2021-06-12 11:33:57 +0200,2021-06-12 11:34:10 +0200,0.1
93611,2021-06-12 16:28:01 +0200,2021-06-12 16:28:33 +0200,0
93612,2021-06-12 23:25:22 +0200,2021-06-12 23:28:13 +0200,0.08
93613,2021-06-13 00:14:57 +0200,2021-06-13 00:15:18 +0200,0
93614,2021-06-13 00:19:12 +0200,2021-06-13 00:19:26 +0200,0
93615,2021-06-13 01:00:03 +0200,2021-06-13 01:01:13 +0200,0
93616,2021-06-13 02:19:24 +0200,2021-06-13 02:19:52 +0200,0
93617,2021-06-13 12:26:37 +0200,2021-06-13 12:26:57 +0200,0
93618,2021-06-13 23:19:18 +0200,2021-06-13 23:19:34 +0200,0
93619,2021-06-14 22:16:51 +0200,2021-06-14 22:17:19 +0200,0.18
93620,2021-06-15 17:39:13 +0200,2021-06-15 17:39:38 +0200,0
93621,2021-06-16 15:40:36 +0200,2021-06-16 15:44:04 +0200,0
93622,2021-06-16 16:48:11 +0200,2021-06-16 16:49:21 +0200,0.03
93623,2021-06-17 07:47:42 +0200,2021-06-17 07:49:06 +0200,0
93624,2021-06-18 10:31:44 +0200,2021-06-18 10:32:01 +0200,0
93625,2021-06-18 10:33:20 +0200,2021-06-18 10:33:41 +0200,0
93626,2021-06-18 12:43:51 +0200,2021-06-18 12:48:49 +0200,0
93627,2021-06-18 12:48:51 +0200,2021-06-18 12:53:50 +0200,0
93628,2021-06-18 12:53:50 +0200,2021-06-18 12:58:49 +0200,0
93629,2021-06-18 12:58:50 +0200,2021-06-18 13:03:49 +0200,0
93630,2021-06-18 13:03:49 +0200,2021-06-18 13:07:08 +0200,0.01
93631,2021-06-18 16:41:38 +0200,2021-06-18 16:43:58 +0200,0
93632,2021-06-18 16:55:04 +0200,2021-06-18 16:55:26 +0200,0
93633,2021-06-18 16:56:18 +0200,2021-06-18 17:01:17 +0200,0
93634,2021-06-18 17:01:17 +0200,2021-06-18 17:04:49 +0200,0
93635,2021-06-18 17:28:48 +0200,2021-06-18 17:29:07 +0200,0.1
93636,2021-06-19 03:34:09 +0200,2021-06-19 03:34:51 +0200,0
93637,2021-06-19 13:59:33 +0200,2021-06-19 14:01:53 +0200,0
93638,2021-06-19 14:33:07 +0200,2021-06-19 14:33:49 +0200,0
93639,2021-06-19 14:34:00 +0200,2021-06-19 14:34:40 +0200,0
93640,2021-06-20 07:24:44 +0200,2021-06-20 07:25:02 +0200,0
93641,2021-06-20 15:44:08 +0200,2021-06-20 15:44:30 +0200,0
93642,2021-06-20 16:00:34 +0200,2021-06-20 16:01:47 +0200,0
93643,2021-06-20 17:08:03 +0200,2021-06-20 17:08:23 +0200,0
93644,2021-06-20 18:28:09 +0200,2021-06-20 18:28:27 +0200,0
93645,2021-06-20 18:34:28 +0200,2021-06-20 18:34:48 +0200,0
93646,2021-06-20 18:35:36 +0200,2021-06-20 18:40:33 +0200,0
93647,2021-06-20 18:40:36 +0200,2021-06-20 18:41:24 +0200,0
93648,2021-06-20 18:41:37 +0200,2021-06-20 18:41:49 +0200,0
93649,2021-06-20 19:23:10 +0200,2021-06-20 19:28:10 +0200,0
93650,2021-06-20 19:28:10 +0200,2021-06-20 19:29:34 +0200,0
93651,2021-06-21 21:08:59 +0200,2021-06-21 21:12:10 +0200,0
93652,2021-06-24 10:43:22 +0200,2021-06-24 10:43:44 +0200,0
93653,2021-06-24 11:02:34 +0200,2021-06-24 11:05:24 +0200,0
93654,2021-06-24 11:05:51 +0200,2021-06-24 11:06:53 +0200,0.04
93655,2021-06-24 11:08:16 +0200,2021-06-24 11:08:48 +0200,0
93656,2021-06-24 11:09:18 +0200,2021-06-24 11:10:06 +0200,0
93657,2021-06-24 11:54:23 +0200,2021-06-24 11:54:39 +0200,0
93658,2021-06-24 11:54:51 +0200,2021-06-24 11:55:25 +0200,0
93659,2021-06-24 12:18:36 +0200,2021-06-24 12:20:14 +0200,0.15
93660,2021-06-24 13:47:14 +0200,2021-06-24 13:47:40 +0200,0
93661,2021-06-24 15:00:37 +0200,2021-06-24 15:03:06 +0200,0.01
93662,2021-06-24 16:50:40 +0200,2021-06-24 16:51:01 +0200,0
93663,2021-06-24 19:44:12 +0200,2021-06-24 19:44:25 +0200,0
93664,2021-06-24 19:55:39 +0200,2021-06-24 19:57:34 +0200,0
93665,2021-06-24 20:13:42 +0200,2021-06-24 20:14:06 +0200,0
93666,2021-06-24 23:55:43 +0200,2021-06-24 23:57:12 +0200,0
93667,2021-06-25 16:53:10 +0200,2021-06-25 16:53:29 +0200,0
93668,2021-06-25 18:18:25 +0200,2021-06-25 18:19:44 +0200,0
93669,2021-06-25 18:20:18 +0200,2021-06-25 18:21:59 +0200,0
93670,2021-06-26 15:02:42 +0200,2021-06-26 15:03:18 +0200,0
93671,2021-06-26 21:44:35 +0200,2021-06-26 21:45:36 +0200,0
93672,2021-06-26 22:17:20 +0200,2021-06-26 22:18:11 +0200,0
93673,2021-06-26 22:26:13 +0200,2021-06-26 22:26:39 +0200,0
93674,2021-06-26 23:51:53 +0200,2021-06-26 23:53:03 +0200,0
93675,2021-06-27 00:03:50 +0200,2021-06-27 00:04:12 +0200,0
93676,2021-06-27 00:10:12 +0200,2021-06-27 00:10:50 +0200,0
93677,2021-06-27 00:20:33 +0200,2021-06-27 00:21:02 +0200,0
93678,2021-06-27 12:44:54 +0200,2021-06-27 12:48:04 +0200,0
93679,2021-06-27 14:28:51 +0200,2021-06-27 14:29:21 +0200,0.1
93680,2021-06-27 14:29:37 +0200,2021-06-27 14:30:04 +0200,0.05
93681,2021-06-27 14:30:30 +0200,2021-06-27 14:31:18 +0200,0
93682,2021-06-27 14:39:54 +0200,2021-06-27 14:40:21 +0200,0.06
93683,2021-06-27 16:52:19 +0200,2021-06-27 16:53:39 +0200,0
93684,2021-06-28 13:34:20 +0200,2021-06-28 13:37:36 +0200,0
93685,2021-06-28 13:54:32 +0200,2021-06-28 13:55:20 +0200,0
93686,2021-06-28 14:10:55 +0200,2021-06-28 14:13:19 +0200,0
93687,2021-06-28 16:17:00 +0200,2021-06-28 16:18:11 +0200,0
93688,2021-06-28 16:43:54 +0200,2021-06-28 16:44:14 +0200,0
93689,2021-06-28 22:08:46 +0200,2021-06-28 22:09:08 +0200,0.09
93690,2021-06-29 17:16:36 +0200,2021-06-29 17:21:34 +0200,0
93691,2021-06-29 17:21:36 +0200,2021-06-29 17:21:56 +0200,0
93692,2021-06-30 10:50:45 +0200,2021-06-30 10:51:32 +0200,0.05
93693,2021-06-30 10:55:45 +0200,2021-06-30 10:56:19 +0200,0.14
93694,2021-06-30 10:59:44 +0200,2021-06-30 11:00:57 +0200,0
93695,2021-06-30 11:25:15 +0200,2021-06-30 11:27:01 +0200,0
93696,2021-06-30 12:13:48 +0200,2021-06-30 12:15:16 +0200,0
93697,2021-06-30 12:24:10 +0200,2021-06-30 12:25:39 +0200,0
93698,2021-06-30 13:02:27 +0200,2021-06-30 13:03:01 +0200,0
93699,2021-06-30 13:03:11 +0200,2021-06-30 13:03:34 +0200,0
93700,2021-06-30 13:03:47 +0200,2021-06-30 13:04:19 +0200,0
93701,2021-06-30 13:08:14 +0200,2021-06-30 13:08:42 +0200,0
93702,2021-06-30 14:10:21 +0200,2021-06-30 14:10:39 +0200,0
93703,2021-06-30 14:30:53 +0200,2021-06-30 14:31:16 +0200,0
93704,2021-06-30 14:33:22 +0200,2021-06-30 14:34:39 +0200,0
93705,2021-06-30 15:29:27 +0200,2021-06-30 15:30:37 +0200,0
93706,2021-06-30 15:40:28 +0200,2021-06-30 15:40:56 +0200,0.06
93707,2021-06-30 15:41:27 +0200,2021-06-30 15:41:59 +0200,0
93708,2021-06-30 15:44:01 +0200,2021-06-30 15:44:19 +0200,0
93709,2021-06-30 15:49:49 +0200,2021-06-30 15:50:10 +0200,0
93710,2021-06-30 17:41:07 +0200,2021-06-30 17:42:29 +0200,0
93711,2021-06-30 17:56:38 +0200,2021-06-30 18:00:05 +0200,0
93712,2021-07-01 04:08:53 +0200,2021-07-01 04:09:42 +0200,0.04
93713,2021-07-01 14:14:21 +0200,2021-07-01 14:14:51 +0200,0
93714,2021-07-01 15:09:53 +0200,2021-07-01 15:10:35 +0200,0
93715,2021-07-01 15:22:05 +0200,2021-07-01 15:23:51 +0200,0.02
93716,2021-07-01 15:25:26 +0200,2021-07-01 15:25:56 +0200,0
93717,2021-07-01 20:05:26 +0200,2021-07-01 20:07:21 +0200,0.02
93718,2021-07-01 20:10:25 +0200,2021-07-01 20:12:02 +0200,0
93719,2021-07-01 20:14:19 +0200,2021-07-01 20:14:40 +0200,0.15
93720,2021-07-01 21:59:49 +0200,2021-07-01 22:00:26 +0200,0.2
93721,2021-07-01 22:31:43 +0200,2021-07-01 22:32:13 +0200,0
93722,2021-07-01 22:32:42 +0200,2021-07-01 22:34:45 +0200,0.01
93723,2021-07-01 22:35:23 +0200,2021-07-01 22:38:51 +0200,0.02
93724,2021-07-02 07:45:46 +0200,2021-07-02 07:46:44 +0200,0
93725,2021-07-02 08:20:02 +0200,2021-07-02 08:25:02 +0200,0
93726,2021-07-02 08:25:02 +0200,2021-07-02 08:26:42 +0200,0.01
93727,2021-07-02 12:49:02 +0200,2021-07-02 12:50:58 +0200,0.02
93728,2021-07-02 12:51:38 +0200,2021-07-02 12:53:42 +0200,0.01
93729,2021-07-02 15:48:31 +0200,2021-07-02 15:50:01 +0200,0.03
93730,2021-07-02 17:56:19 +0200,2021-07-02 17:59:07 +0200,0
93731,2021-07-02 18:09:59 +0200,2021-07-02 18:11:11 +0200,0
93732,2021-07-02 18:20:34 +0200,2021-07-02 18:24:21 +0200,0.01
93733,2021-07-02 20:56:51 +0200,2021-07-02 20:57:07 +0200,0.1
93734,2021-07-02 21:09:18 +0200,2021-07-02 21:09:45 +0200,0
93735,2021-07-02 22:28:53 +0200,2021-07-02 22:29:16 +0200,0.17
93736,2021-07-02 22:32:41 +0200,2021-07-02 22:33:02 +0200,0.4
93737,2021-07-02 23:15:16 +0200,2021-07-02 23:15:36 +0200,0.1
93738,2021-07-02 23:16:52 +0200,2021-07-02 23:17:43 +0200,0.42
93739,2021-07-02 23:44:55 +0200,2021-07-02 23:45:22 +0200,0.08
93740,2021-07-03 00:12:06 +0200,2021-07-03 00:12:33 +0200,0.08
93741,2021-07-03 00:20:54 +0200,2021-07-03 00:21:31 +0200,0
93742,2021-07-03 00:37:20 +0200,2021-07-03 00:38:05 +0200,0
93743,2021-07-03 00:39:01 +0200,2021-07-03 00:39:18 +0200,0.08
93744,2021-07-03 16:26:42 +0200,2021-07-03 16:27:03 +0200,0
93745,2021-07-03 16:27:37 +0200,2021-07-03 16:28:04 +0200,0
93746,2021-07-04 03:04:47 +0200,2021-07-04 03:05:35 +0200,0
93747,2021-07-04 03:06:11 +0200,2021-07-04 03:06:31 +0200,0
93748,2021-07-04 03:09:21 +0200,2021-07-04 03:09:56 +0200,0
93749,2021-07-04 03:16:22 +0200,2021-07-04 03:16:40 +0200,0
