,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,gyr_x,gyr_y,gyr_z,magn_x,magn_y,magn_z,orient_yaw,orient_qx,orient_qz,orient_roll,orient_qw,orient_qy,orient_pitch,textwalking,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7
2022-06-19 19:10:15.248231300,-1.5367516220670974,2.2868994143190733,1.4541709542729933,-0.1556334474176161,-2.959010581377424,-9.707059117462048,1.580123603901043,-0.5478538175539287,-0.6291798511826867,1.9214766683260731,-28.343289878120498,-37.32180541853538,1.2701023557069528,-0.1232850385451422,-0.5837666647599848,0.001972219289049921,-0.7941813446283719,-0.09116188828492716,0.3093864463330959,0.0,-0.684832165928497,0.3847822439698887,-0.2433607128860363,-0.03842281808729333,0.15501588200394978,0.03488866462250317,-0.17809828861878596
2022-06-19 19:10:15.498231300,-0.43478592053659354,0.26883269457521725,0.4297320562318144,0.22216979662909303,-4.853353916404792,-8.130527244041051,0.361474280413609,0.22933540860054769,0.020836249741068444,11.70806057369581,-36.228607271053804,-31.40931832226379,1.1869485438051404,-0.2113939658869947,-0.5409995673390073,0.004934582741704323,-0.8007808934998838,-0.14546963756084386,0.5189606410595685,0.0,-0.7420091149977573,0.3686011216378496,-0.24532066594333968,-0.011473036172246907,0.04998763104319922,-0.159117594602585,0.06315471489255721
2022-06-19 19:10:15.748231300,-0.8801711618419177,1.0704341204751013,-0.3918629488500181,0.5441653114976339,-5.246995086352456,-8.465150205014199,-0.04780064248342156,0.56092011169372,-0.002249842140889899,12.009824897223963,-38.887333079530826,-33.09341676573658,1.2171661420288422,-0.20375376753307767,-0.5585391425999304,0.08469648826370069,-0.7803725520294578,-0.19138941421552946,0.561309390171917,0.0,-0.7887074883508953,0.3718800290871253,-0.23484365021541273,-0.016752083113796713,0.014467981940898482,-0.22276407488694808,0.1186858131948925
2022-06-19 19:10:15.998231300,-0.44845156010355486,0.6251549374352613,0.2511132954764764,1.0624647709413595,-5.009297064016094,-8.338097468491886,-0.27491326264935456,-0.2604540188388194,-0.12383252203771528,13.220685565032877,-37.42781591156405,-31.36562870974551,1.2506311656491882,-0.18322663833183708,-0.5755372168023456,0.11463987063538016,-0.7709254187065038,-0.20045029483403826,0.5394341942565467,0.0,-0.7488829658505111,0.3777562583525013,-0.2176098532141709,-0.037469511601986825,0.00851868639149454,-0.19253498669326505,0.04545163815247794
2022-06-19 19:10:16.248231300,0.10774187088486176,-0.40742715255251094,-0.3987821947749801,0.7497891121267046,-4.421481050930522,-8.594176552395524,-0.1370980072433959,-0.5934217804915494,-0.4314227813076725,14.263926683014594,-34.55806347167014,-34.272228400919566,1.1286021717050865,-0.17158042868288606,-0.5285288309952265,0.09280920169982584,-0.815000550122778,-0.1618675279492037,0.4683928597198156,0.0,-0.7173424816585318,0.3664688613838842,-0.21402771239314577,-0.009556217006651664,0.041191244632533076,-0.1446417713802652,0.07436875235575163
2022-06-19 19:10:16.498231300,-0.048615844959389004,0.2554027219240859,-0.6491927059394839,-0.23768224802179,-4.397722418602905,-8.917141429052593,0.1874883453274141,-0.5830018962613837,-0.7036638622216568,12.249118501010056,-32.80749584868901,-37.98791510797744,0.9544361261258556,-0.20913639718802574,-0.44351080216202016,-0.031376680654956426,-0.8655626760396588,-0.09053742850724586,0.4601529790719756,0.0,-0.7384172343301952,0.3330856773757574,-0.24098224649814196,0.043296093072604146,0.09763327378618956,-0.0695254033135636,0.1048668413890518
2022-06-19 19:10:16.748231300,0.26841667369682315,0.41387737934007107,0.5021590910435688,-0.6382963157059786,-4.626570311516959,-8.502051115270804,-0.08539893787811001,-0.3365781441796549,-0.21882319347904075,12.66826280381836,-31.21741146527133,-36.93933305979073,0.7199682061115154,-0.2430270700061422,-0.3327812671784649,-0.07090436579394434,-0.9091670332692072,-0.0549659291215088,0.4992469513139888,0.0,-0.7206738296860983,0.30304653854199876,-0.27389633453497464,0.09728792288973817,0.07870568622493852,-0.04521749777800189,0.09373611406855159
2022-06-19 19:10:16.998231300,0.2961110167870578,0.21802012772183552,0.016786403252241358,-0.5631101398300848,-4.207813346843707,-8.859602224188892,-0.23462022032402746,0.589147781073615,0.8941934725066873,11.371429079451794,-30.57527919335997,-38.52521217198359,0.791840505884251,-0.21225314270253806,-0.369315379025425,-0.06771657920414313,-0.9025077550706152,-0.05282051922028035,0.4366574948292679,0.0,-0.7108057333309119,0.3313772669597677,-0.2627591685187152,0.0977592130160187,0.05810290340304763,-0.1012770919693754,0.14602891503878782
2022-06-19 19:10:17.248231300,0.02890509804034191,0.9480376712854004,-0.9313566179629132,-0.3480947086464643,-4.0209001132907325,-8.998795517833509,0.19005232500054148,0.7977454189498084,1.596084790329982,6.467771506463415,-32.08026107204502,-37.61177400095042,1.1328801769507937,-0.18629644033399065,-0.5206515549690023,-0.03281694040717272,-0.8250837655300087,-0.0993766921658622,0.4254564942416719,0.0,-0.7254845472704157,0.36729095600298595,-0.23099054303076152,0.054101776444862235,0.09326140919731368,-0.1701772781431968,0.17779572087664675
2022-06-19 19:10:17.498231300,0.20935443565835302,1.0756772936486294,-0.4131255242678301,-0.6066611708451344,-4.591670101126519,-8.542214639097361,0.3784781823712647,0.270317881147631,1.2868158172324113,-0.32386396480568036,-34.77264806985137,-33.8770060249101,1.5141783472799353,-0.20200236354099352,-0.6578768046021279,-0.07872493199499564,-0.7104279751658293,-0.13904338874615024,0.4893570902578482,0.0,-0.7621564068904509,0.3635269947188732,-0.2251532694203591,-0.025073700921339502,0.18436081777348154,-0.16026444367618206,0.10830045711079994
2022-06-19 19:10:17.748231300,-0.17809211072040712,0.20956358639593087,-0.02697339524151894,-1.241389784517552,-5.11281681404445,-8.356985890424525,0.33837740962909013,0.24504359023691186,0.5431783151887479,-6.828381225266079,-36.381445252251865,-31.97306153583874,1.7582036053029182,-0.22183375135248315,-0.7281510851630402,-0.13869332548342125,-0.6272628697461861,-0.16345757496719834,0.5426593395213903,0.0,-0.8107329783284559,0.34697952362817863,-0.2522421695313325,-0.09685739384145764,0.260118497532379,-0.11882424759735513,0.028703957881905755
2022-06-19 19:10:17.998231300,-0.34543191290038666,-0.08343088709072118,-0.05175592359516011,-1.110320147970767,-5.4598784385396275,-8.035824132030024,0.12662886645162602,0.1525785010918379,-0.08530987742694625,-7.344501258238873,-37.17923212157787,-29.630323791725516,1.8218742334602167,-0.2355919902403339,-0.7397125039468619,-0.14745467126252718,-0.6012613359857599,-0.18873508151590326,0.5974650448787577,0.0,-0.8238917364893765,0.3375596288923596,-0.2606197112819253,-0.12429520640536819,0.26183614677836714,-0.12247865309557641,0.023029283096941997
2022-06-19 19:10:18.248231300,0.36032456643554156,0.19562421417468082,-0.005711833406645904,-0.6284552629302351,-5.468056706091044,-8.080753118668905,-0.2035364171749984,-0.16728816225371246,-0.3668737488050221,-4.283460802627614,-37.46421202105527,-30.327392143317365,1.7277515902342893,-0.2123410731181374,-0.7209162512265459,-0.06800755568113125,-0.6287415387171817,-0.19863113558741732,0.5868091895014625,0.0,-0.8083712677049489,0.3407515736719742,-0.24059259482456183,-0.10848725226119052,0.2350427354330202,-0.13800334523353758,0.04691428013311586
2022-06-19 19:10:18.498231300,0.24789357359837508,0.24131565938897342,-0.07459224519729693,-0.5955973609445845,-5.108843040565972,-8.411720125853325,-0.10368151296135047,-0.05173535516926544,-0.14858923106359764,-2.9702974375728823,-36.513187951771634,-32.5430157012837,1.6196816470350033,-0.21397543344266454,-0.6892077354887777,-0.0780183240024502,-0.6709297258193226,-0.17029219993961248,0.5489881812511029,0.0,-0.7990229749212543,0.3470323282675407,-0.24256883980783875,-0.08625614510770617,0.2212396132671275,-0.12315281748774808,0.05486961098909406
2022-06-19 19:10:18.748231300,-0.1488573518179729,0.1951898278438384,-0.08218625356173984,-0.6240332325100133,-4.9793812065782355,-8.374336101278274,0.0011803716783188537,-0.0056765442009874024,0.020170914512223748,-2.648422802806857,-35.88200956136213,-32.16918438517001,1.593378844634619,-0.208756475202903,-0.6827398374546303,-0.07010506726745208,-0.6804406481667808,-0.16517332256164938,0.5347609123093332,0.0,-0.7884884787885105,0.35439497645828727,-0.2467364003914837,-0.08057255032126447,0.20803750372798394,-0.11649928390699664,0.03874308118573715
2022-06-19 19:10:18.998231300,-0.005796401753977939,0.15140794816775136,-0.13304703500340306,-0.724630652797775,-4.873181680432112,-8.491287672076691,-0.12733147728465935,-0.19795732045713266,-0.07383375789883732,-3.1560849026044067,-35.712398560295384,-32.90558921252495,1.5897074771354298,-0.20820862874993531,-0.6817533559395319,-0.08585418644159193,-0.6843130642181237,-0.1529855021815462,0.5163537143935801,0.0,-0.7871059378241546,0.35218298218285665,-0.245473031163606,-0.08084507553088137,0.22473081449111307,-0.09582061525732613,0.03706526304410903
2022-06-19 19:10:19.248231300,-0.17813157905328594,0.10304468313880795,-0.08613510576855281,-0.9802586655222193,-4.713873710525033,-8.567793409522626,0.019026998850889112,-0.04694015556375505,0.014039800195022456,-3.888200505371171,-35.44015980215459,-33.441722296407654,1.5647134462167798,-0.21664173170512666,-0.6710984298341574,-0.11657836972209268,-0.695849039670038,-0.13581124866745228,0.505003066645169,0.0,-0.7878314406323242,0.35156571623030347,-0.256463966761791,-0.07448316082053921,0.23558482098829228,-0.07986067019043698,0.03247145281442459
2022-06-19 19:10:19.498231300,-0.15499562699353622,0.13117840865910432,0.05178144665844284,-1.059592386784822,-4.8926581512754455,-8.389293761527437,0.1398392686052848,0.07479162851613068,0.08019931019410008,-4.024547520495266,-36.106657092194986,-32.33156750721167,1.5709818254490566,-0.2224918850493334,-0.6712118288096365,-0.12048295806178436,-0.6929986731921827,-0.14026067169436154,0.5197718038056928,0.0,-0.7917227741384506,0.35016638068951095,-0.26223451758368765,-0.07159666642454968,0.23512337686177182,-0.09087525003654048,0.03585539721566914
2022-06-19 19:10:19.748231300,0.149980691973204,0.09952743755805467,-0.06953983454092912,-1.1110562076917128,-5.116402608310142,-8.325473627802854,0.08866405484823765,-0.09910792481540366,0.0026922592453134993,-4.620948938195326,-36.83317164290861,-31.706469827741493,1.5785764365945325,-0.2385805868505844,-0.6681132915689203,-0.13916959667491766,-0.6895863976476408,-0.14546217417453175,0.5508551039644187,0.0,-0.8040633942957609,0.3384759873872951,-0.26484248542529304,-0.06639760841108143,0.25184042142987845,-0.09436128515621446,0.05680935440792406
2022-06-19 19:10:19.998231300,0.027371901808575513,0.05549073647912857,-0.0823509043195526,-1.298532708472324,-5.253649830909454,-8.169266978199186,0.10759255531327856,-0.052746492075477665,0.06541893337904678,-5.3657313629674235,-37.148682892131255,-30.526732152855832,1.586269630845859,-0.24611177367312065,-0.6677871670315789,-0.1512840110275072,-0.6870240311478261,-0.14650056413292412,0.5631222443497867,0.0,-0.8078838641450118,0.33643218286224313,-0.2738405024559609,-0.06307102851198497,0.2581644781748948,-0.09489558963487942,0.058776266062239894
2022-06-19 19:10:20.248231300,-0.0438719825257567,0.05451133260732977,0.025756277056690043,-1.4397555147874193,-5.413187400774386,-8.030729924851027,0.03518179647631966,0.010306901085330993,0.05275434820856694,-5.998131480032113,-37.82931174931554,-29.932861238473045,1.6039787365630354,-0.26341880633797154,-0.6666370548536859,-0.18268936545201536,-0.6816635862121444,-0.1467475634401827,0.5881002958114299,0.0,-0.8190006512314655,0.33091254956113136,-0.28374390264891947,-0.06730500677955925,0.2655514688864257,-0.09461576489345114,0.05979563564274409
2022-06-19 19:10:20.498231300,0.03353476291199369,0.03717121017921633,-0.0018502006389359178,-1.5219132881862623,-5.483687379210483,-8.016900575498305,0.05223910479770118,-0.09311417103449807,-0.016033040169891925,-6.498959876480659,-38.22950976725645,-30.00490419258613,1.6028435695405236,-0.2642255304508457,-0.6659540251442531,-0.1839252372859272,-0.6820657543939735,-0.14652008580111991,0.5890719710893645,0.0,-0.8234821562282924,0.32754681497347643,-0.28557588390195704,-0.06532050317475241,0.2759590516188796,-0.08808743038356355,0.059342570533469946
2022-06-19 19:10:20.748231300,-0.05695644985275425,0.03358748940880324,0.024091500021612394,-1.661079307232631,-5.65462926791796,-7.81174487551532,0.18941109989712823,0.03683942877080399,0.11016007201104867,-6.975171194555435,-38.51241089033614,-28.28789726182629,1.6214066785290222,-0.2816190991196476,-0.6642456110372162,-0.21180676615095406,-0.6759170168167222,-0.15016577502489098,0.6189790028327444,0.0,-0.8287848264079454,0.32252569832254807,-0.295490748836958,-0.06136653580749843,0.27953236716377244,-0.09936166769260753,0.0690251433809363
2022-06-19 19:10:20.998231300,-0.11474522200786716,0.03107922784859539,0.002963200504282372,-1.6123669322357999,-5.952010996367738,-7.629541581752212,0.08989172960113521,0.23377655422935884,0.08688384505319176,-7.501713994558687,-39.21198582823794,-26.788412827938746,1.6567664953476042,-0.2867149727903615,-0.672252890538158,-0.2073408424924168,-0.6615877741522854,-0.16743937131393166,0.6493003137636421,0.0,-0.8390172445407039,0.3207551687887338,-0.3004783189428418,-0.06779904145863559,0.2722075922639651,-0.12247351079611295,0.08210172604073046
2022-06-19 19:10:21.248231300,-0.03563819106507793,0.024079545275998298,-0.004964905578652432,-1.0597632986111458,-5.987895157133361,-7.706153784353188,-0.090457937536479,0.2214395517654491,-0.1522527693931207,-6.000438101823668,-39.44531412181893,-27.360559772652763,1.6704478312824105,-0.26378122169229384,-0.6852675862378035,-0.13621466903915996,-0.6498869316281113,-0.19557666685648453,0.6571929622836014,0.0,-0.8379927136832632,0.3271701668810791,-0.2835826545365713,-0.08442053665333982,0.24008440442608478,-0.14712983498304563,0.07639065540796665
2022-06-19 19:10:21.498231300,0.04195814052737669,0.018825804671059883,0.04154779957174652,-0.5674640788536018,-5.7019576084304795,-7.9310707894852825,-0.1405714549229473,-0.01580262587413277,-0.16652854193505603,-3.52879785189198,-38.69113952644306,-28.93826821741204,1.6097778777696516,-0.23734570273151034,-0.6777812811011082,-0.07347050201970302,-0.6675058713725381,-0.19643211592041065,0.6226647529878182,0.0,-0.8182330276792855,0.33839501029885116,-0.26455704330894225,-0.0818819293613057,0.2077758089974881,-0.1441151955006835,0.057983561226839106
2022-06-19 19:10:21.748231300,-0.02238138833518475,0.035277346846714706,-0.05923445079806711,-0.5895379851688556,-5.45179904372829,-8.146750713277482,-0.06848731582434005,-0.08763017089243888,0.004772103642272383,-3.1063876769865044,-37.79533052138286,-30.257218794404746,1.5788083692294261,-0.2269706893988853,-0.6721651047088134,-0.0694001795709867,-0.6809321354680313,-0.1816444645547723,0.5863203022984296,0.0,-0.8082059591523394,0.34418857788672574,-0.2589932505145536,-0.07300275826840387,0.20631856474981075,-0.13032680040083872,0.05170268982414223
2022-06-19 19:10:21.998231300,-0.03579870678631291,-0.006795258766643646,-0.005435298002722396,-0.547890096499384,-5.3724646752945775,-8.188474338108383,-0.05630687397115666,0.14486186982010935,-0.0033571540988922063,-3.040229894415134,-37.583815808464166,-30.525288205086568,1.5882456168292527,-0.22490090273590327,-0.6757952514795404,-0.06981111393550478,-0.6781519396850554,-0.18116558017319292,0.5822453795157121,0.0,-0.8070224221421879,0.34710245202520523,-0.2587609485744959,-0.07906745182847091,0.20091181716496626,-0.13794380393730635,0.05529004690911771
2022-06-19 19:10:22.248231300,0.03047255185724515,-0.07029156760466568,0.0953566855084377,-0.5402265295492483,-5.143746203374092,-8.307328812989512,-0.20939528943451843,-0.12971764944849967,-0.12447124315859498,-2.715178983552217,-37.064319222557316,-31.425547272336008,1.5738403682539153,-0.21374404082604093,-0.6749178337102452,-0.06308753852166434,-0.6850256701252382,-0.17150163187401402,0.5520165905593375,0.0,-0.7955348347628965,0.35027850676985345,-0.253859650825901,-0.08294136443615756,0.20614151159588,-0.11264996584360894,0.032385298903060175
2022-06-19 19:10:22.498231300,-0.07137323421596486,0.056799866674363104,-0.05611838405915483,-0.5047589513064195,-4.830670416100785,-8.551748970250626,-0.050054611915699945,0.03431984815243652,0.02006406121697343,-2.3148547865403306,-36.051752955510906,-33.19639613124673,1.5481735344843075,-0.2008168384622009,-0.6706712321662286,-0.05811935811799701,-0.6965528129457275,-0.1570122960369073,0.5125439158222609,0.0,-0.7854641790986568,0.3577231933593507,-0.24691523209859984,-0.07657620941486644,0.19971306347465462,-0.10932996981872281,0.03781774856735313
2022-06-19 19:10:22.748231300,-0.09389084513335787,0.057337539074822454,-0.020239578130936433,0.658294001858611,-5.010632109546727,-8.35828621117846,0.23248734979837768,1.0650467341369876,0.26728622006899444,0.7797411395563905,-36.60512231154606,-32.76975131192965,1.5995830405857012,-0.16022109434045026,-0.6971586959958422,0.07397583685432084,-0.6633243266771082,-0.2160020582148004,0.5410376367991914,0.0,-0.7780790644615426,0.37828782593834837,-0.21842005447124627,-0.10003926591592266,0.10263723306652463,-0.223439963466326,0.0708631223607693
2022-06-19 19:10:22.998231300,0.08288017644920107,-0.07539344518788747,0.11759832025470386,1.5213118680274624,-5.353987805272351,-8.064734152379867,0.004213192262506665,0.30642631244599705,0.12984333192618738,3.0038512047536012,-37.677501435932655,-31.50038148707538,1.6576966717502426,-0.12003208828277293,-0.7222181942389766,0.19660356777240373,-0.6243810686768473,-0.27027170376734405,0.5719967216012011,0.0,-0.7688807474425211,0.3811758366794484,-0.18559886255980185,-0.12325409513018379,0.05843271475274679,-0.2460218163312311,0.0225360716715369
2022-06-19 19:10:23.248231300,0.1920740530574958,0.05519964791667936,-0.0006024704372411382,0.33320252590462374,-5.043290228648866,-8.354248953862413,-0.22546783206755755,-1.0631654730185132,-0.10336469059162282,-0.3461666074577211,-36.56370723789177,-32.656563958428954,1.6465413743668718,-0.1729402905762413,-0.7078465638904118,0.027075548774715776,-0.6504861048880004,-0.2055172054643035,0.5451897365894526,,-0.7763903935039386,0.35640694600463685,-0.20696588936931487,-0.10473765419956972,0.177361367918596,-0.1171296323348498,-0.016727980918105748
2022-06-19 19:10:23.498231300,0.10641568171196812,0.08517753971001045,-0.050538374764114574,-0.6826306384464024,-4.600530170623163,-8.641252233987384,-0.09901124486999507,-0.34032113174270984,-0.008933412544336352,-3.8520808340813226,-35.23681995250228,-33.9168200074187,1.6512806372152442,-0.18510180928075648,-0.7080224276285942,-0.0626926681253353,-0.6634488369784968,-0.15576297404535852,0.4849689935161238,0.0,-0.7770516436014832,0.35791299073264665,-0.23196045605367982,-0.09686866105099387,0.23479430810478374,-0.08659424826453366,0.008571198834549001
