,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,gyr_x,gyr_y,gyr_z,magn_x,magn_y,magn_z,orient_yaw,orient_qx,orient_qz,orient_roll,orient_qw,orient_qy,orient_pitch,textwalking
2022-06-19 19:10:13.498231300,0.40188244599257394,3.0870408686744564,,-0.9757845372334244,-4.079299696324935,-8.6445559988482,-2.6142906033992768,1.3752815079689027,1.0169978356361389,10.462792892456054,-25.50871734619141,-30.796201171875,0.3183528457031291,-0.2198670280920048,-0.13789663427117085,-0.11829460814169715,-0.9585470650202615,0.02574035531196504,0.4359657137261312,0.0
2022-06-19 19:10:13.748231300,2.613336204418182,,,2.6783820954860595,6.44983545084998,-5.398429336508656,,2.29699857711792,0.6847082683350891,24.443243713378905,19.924014587402343,-26.0395947265625,0.9339278583091624,0.42554719312564,-0.24683752591463876,0.6096137450352129,-0.8398835053755775,-0.044387937907715856,-0.7712564676723811,0.0
2022-06-19 19:10:13.998231300,0.5864661030151844,-1.2608286330525875,,5.6697981962181325,7.921365573041081,0.7295574002678302,-0.5745782645046711,0.3737845981121064,1.038879497051239,38.45798309326172,27.06624206542969,2.88218017578125,1.6562875767603271,0.6955728788355658,-0.2028443659332689,1.6949281987546714,-0.6480510156125949,-0.2289212164984252,-0.945278752082658,0.0
2022-06-19 19:10:14.248231300,-0.406809652803421,2.1290549789716007,1.156711358265385,6.747906478979348,7.001412359969138,1.1904919888619632,-1.6658359575271606,-1.1020469999313354,-0.3043401363492012,39.957748107910156,23.171724243164068,-0.827431640625,2.027707509461786,0.7287667185249902,-0.3440111023290893,1.7462324603367865,-0.5646275493580403,-0.16065952013471774,-0.7952613773800371,0.0
2022-06-19 19:10:14.498231300,0.8659798412499424,-0.8037471517457959,-1.5049081984074708,6.907944854816318,6.6505670306866165,1.9397548148211088,0.0900670738518238,-0.6382582136988639,0.19901544257998466,38.814754638671864,24.41595947265625,-0.8827490234375,2.3742437173228947,0.7694318175452578,-0.4126177564626331,1.8443963374122867,-0.4796933745798912,-0.07344989228739766,-0.7458406732542611,0.0
2022-06-19 19:10:14.748231300,,-0.011917816808819818,-1.448229556876263,5.3076717547585455,7.2575834917141835,-2.211981024663535,2.3464442935700602,,-0.9078250252283536,26.40505062616789,26.46930811955379,-20.136969933143032,2.17902681479676,0.6002888731778507,-0.5409946806892625,1.192182982836249,-0.5577839422803647,0.08043698584138878,-0.8385237787161611,0.0
2022-06-19 19:10:14.998231300,-2.000679768114507,2.5239742027393426,-0.7220646132667063,1.1145139003343507,2.0613708257044,-9.346971674984337,3.0521465039253237,-0.011235249042510987,-1.1533444814383984,1.6003316116333008,-5.162339172363281,-42.0693115234375,1.4730962470480753,0.1157551610740466,-0.656540480508592,0.12029265800874628,-0.7364669647107897,0.0322160844131902,-0.21618642099573115,0.0
2022-06-19 19:10:15.248231300,-1.6464037249631138,2.3075691448161,1.7894776184418202,0.03475885263848582,-2.9626526144068985,-9.2568189233253,1.7593289494514466,-0.7758361113071441,-0.5905565983057022,2.9225592041015624,-27.393962097167968,-34.57373291015625,1.2701023557069528,-0.1232850385451422,-0.5837666647599848,0.001972219289049921,-0.7941813446283719,-0.09116188828492716,0.3093864463330959,0.0
2022-06-19 19:10:15.498231300,-0.6057366776652559,0.4037826828168034,0.2120610110660792,0.04151313093797767,-4.86383912011826,-8.511896137325763,0.08074560284614563,0.3750583827495575,-0.09361545875668524,10.913078765869141,-37.112176208496095,-33.91126953125,1.1869485438051404,-0.2113939658869947,-0.5409995673390073,0.004934582741704323,-0.8007808934998838,-0.14546963756084386,0.5189606410595685,0.0
2022-06-19 19:10:15.748231300,-0.4896936833332852,0.9361270857352614,-0.2546003631569147,0.6923928018445298,-5.216863815885604,-8.258145154617191,0.24057695478200916,0.531760706603527,0.13102501144632694,12.494458351135256,-38.17849609375,-31.56182373046875,1.2171661420288422,-0.20375376753307767,-0.5585391425999304,0.08469648826370069,-0.7803725520294578,-0.19138941421552946,0.561309390171917,0.0
2022-06-19 19:10:15.998231300,-0.906986217465058,0.6329371948352456,0.13584749319565306,0.9588206600265649,-5.035436942393482,-8.35328023057866,-0.4869193260371685,-0.3444976678490639,-0.2282138202339411,13.005060348510742,-37.83155944824219,-31.74406982421875,1.2506311656491882,-0.18322663833183708,-0.5755372168023456,0.11463987063538016,-0.7709254187065038,-0.20045029483403826,0.5394341942565467,0.0
2022-06-19 19:10:16.248231300,0.4582043200920895,-0.2415695582179427,-0.25750277152884,0.8118118981652185,-4.426082061079325,-8.707531335103631,-0.04695411175489427,-0.4347995346784592,-0.3808229875564575,14.358904914855955,-34.506046447753896,-34.724072265625,1.1286021717050865,-0.17158042868288606,-0.5285288309952265,0.09280920169982584,-0.815000550122778,-0.1618675279492037,0.4683928597198156,0.0
2022-06-19 19:10:16.498231300,-0.16282811724933052,-0.044629847867548485,-0.8293579783424139,-0.2732577518771449,-4.353835775107265,-8.776071319748878,0.2169097903370857,-0.7583334815502166,-0.7004666972160339,12.109032363891602,-32.585799865722656,-37.28080078125,0.9544361261258556,-0.20913639718802574,-0.44351080216202016,-0.031376680654956426,-0.8655626760396588,-0.09053742850724586,0.4601529790719756,0.0
2022-06-19 19:10:16.748231300,0.11529992672492564,0.7521397374862431,0.6934505833435058,-0.6095409419381693,-4.693977257712781,-8.585990038538933,-0.19507054695859552,-0.19998205244541167,-0.2587901000678539,12.950377349853516,-31.546500549316413,-37.39276123046875,0.7199682061115154,-0.2430270700061422,-0.3327812671784649,-0.07090436579394434,-0.9091670332692072,-0.0549659291215088,0.4992469513139888,0.0
2022-06-19 19:10:16.998231300,0.6439269852367713,-0.055123208212077605,-0.13315502170562746,-0.6011126492068469,-4.1472093563105465,-8.865373919390679,-0.09822545878589152,0.5265531349182129,0.9488470625877379,10.955976791381836,-30.311003112792967,-38.5476513671875,0.791840505884251,-0.21225314270253812,-0.369315379025425,-0.06771657920414313,-0.9025077550706152,-0.05282051922028035,0.436657494829268,0.0
2022-06-19 19:10:17.248231300,-0.3734818907700106,1.0891933663051128,-0.8716383404743673,-0.2929800346317701,-4.047468972665488,-8.927062863252162,0.07155034281313419,0.7787371873855591,1.5440685510635377,6.927188453674316,-32.178862915039055,-37.21301513671875,1.1328801769507937,-0.18629644033399065,-0.5206515549690023,-0.03281694040717272,-0.8250837655300087,-0.0993766921658622,0.4254564942416719,0.0
2022-06-19 19:10:17.498231300,0.5198912020526081,1.076032633840501,-0.3630511984785795,-0.6782376975461878,-4.608754913121938,-8.624458452857732,0.4572193067893386,0.35434595417231324,1.3275183153152466,-0.7199322128295899,-34.83767395019531,-34.362509765625,1.5141783472799353,-0.20200236354099352,-0.6578768046021279,-0.07872493199499564,-0.7104279751658293,-0.13904338874615024,0.4893570902578482,0.0
2022-06-19 19:10:17.748231300,-0.3027982583113164,0.10865853932994607,-0.16686987020874022,-1.159927277875453,-5.063740076813995,-8.31557096990931,0.29755812883377075,0.12643243469297885,0.5157260036468506,-6.561385498046875,-36.2339486694336,-31.6813671875,1.7582036053029182,-0.22183375135248315,-0.7281510851630402,-0.13869332548342125,-0.6272628697461861,-0.16345757496719834,0.5426593395213903,0.0
2022-06-19 19:10:17.998231300,-0.4165130990340561,0.0529786324701309,0.12776671187949176,-1.1924263033123612,-5.515930267257452,-8.015936725664258,0.14596474547870458,0.27284387245774266,-0.0709209993109107,-7.482550735473633,-37.306773071289065,-29.60818115234375,1.8218742334602167,-0.2355919902403339,-0.7397125039468619,-0.14745467126252718,-0.6012613359857599,-0.18873508151590326,0.5974650448787577,0.0
2022-06-19 19:10:18.248231300,0.5598327240538821,0.08206060723733903,-0.16718495088815685,-0.5551759959796593,-5.4295698702378274,-8.145884218571544,-0.21980230882763865,-0.26192172154784205,-0.3669377253670245,-4.225708236694336,-37.4242984008789,-30.58737060546875,1.7277515902342893,-0.2123410731181374,-0.7209162512265459,-0.06800755568113125,-0.6287415387171817,-0.19863113558741735,0.5868091895014625,0.0
2022-06-19 19:10:18.498231300,0.02621391548690601,0.30138816422430365,0.0276075533717871,-0.6517738899025923,-5.117301602605902,-8.339498528137115,-0.07977256263033129,-0.0005513395612629559,-0.16586774892102069,-3.004500755896935,-36.458004291240975,-32.24161940354567,1.6196816470350033,-0.21397543344266454,-0.6892077354887777,-0.0780183240024502,-0.6709297258193226,-0.17029219993961248,0.5489881812511029,0.0
2022-06-19 19:10:18.748231300,-0.00011995412089675459,0.18729781135213372,-0.11398424686169625,-0.5910443341835364,-4.997793487198472,-8.416741631856679,-0.030150185413658617,-0.006067838575690984,0.0568847038783133,-2.6083273315429687,-35.99199310302734,-32.3200830078125,1.593378844634619,-0.208756475202903,-0.6827398374546303,-0.07010506726745208,-0.6804406481667808,-0.16517332256164938,0.5347609123093332,0.0
2022-06-19 19:10:18.998231300,-0.035888916297003616,0.12985186512613298,-0.15430835451412198,-0.7315724200208633,-4.8415209754688755,-8.495858329667925,-0.09680194430053234,-0.24499146722257134,-0.12766591630876065,-3.193463973999024,-35.59993316650391,-32.993740234375,1.5897074771354298,-0.20820862874993534,-0.6817533559395319,-0.08585418644159193,-0.6843130642181237,-0.1529855021815462,0.5163537143935801,0.0
2022-06-19 19:10:19.248231300,-0.25204988372433185,0.12691346189624073,-0.04388754013895986,-0.9981064551428556,-4.744364739717245,-8.523816806601403,-0.0006729159504175186,0.03329263255000115,0.07653218232095242,-3.884979782104492,-35.52500457763672,-33.15548828125,1.5647134462167798,-0.21664173170512666,-0.6710984298341574,-0.11657836972209268,-0.695849039670038,-0.13581124866745228,0.505003066645169,0.0
2022-06-19 19:10:19.498231300,-0.034355446500286456,0.1225155776504278,0.017996797699809088,-1.0224391720207036,-4.870426915623784,-8.448938547154903,0.14277117855846885,-0.01473848268389702,0.02220041221007705,-3.9662236785888667,-36.044183349609376,-32.69098876953125,1.5709818254490566,-0.2224918850493334,-0.6712118288096365,-0.12048295806178436,-0.6929986731921827,-0.14026067169436154,0.5197718038056928,0.0
2022-06-19 19:10:19.748231300,0.048409191049695016,0.09022605070400236,-0.058824318984508524,-1.1589476396466047,-5.1328575340149385,-8.274972534443616,0.10131637535989284,-0.029286593310534955,0.042573033105582,-4.743978500366211,-36.90179656982422,-31.4038671875,1.5785764365945325,-0.2385805868505844,-0.6681132915689203,-0.13916959667491766,-0.6895863976476408,-0.14546217417453175,0.5508551039644187,0.0
2022-06-19 19:10:19.998231300,0.06793768452228606,0.07459549113714696,-0.07270727500557901,-1.2493624500044431,-5.2349677798286685,-8.197266241190432,0.08698223263025284,-0.07748435724526644,0.05263331534340978,-5.2017778778076185,-37.04800384521484,-30.7013525390625,1.586269630845859,-0.24611177367312065,-0.6677871670315789,-0.1512840110275072,-0.6870240311478261,-0.14650056413292412,0.5631222443497867,0.0
2022-06-19 19:10:20.248231300,-0.020952894407302143,0.0363817880769968,0.009530372221708295,-1.4822226583695408,-5.440507817931652,-8.023228519333719,0.05333284832537175,-0.020981671940535303,0.03777046534232795,-6.165195922851563,-37.963775634765625,-29.87969970703125,1.6039787365630354,-0.26341880633797154,-0.6666370548536859,-0.18268936545201536,-0.6816635862121444,-0.1467475634401827,0.5881002958114299,0.0
2022-06-19 19:10:20.498231300,-0.021915268782138817,0.04788068973791599,0.006087725338459015,-1.491124388989329,-5.4484213558447365,-8.016146545641782,0.04489756464958191,-0.01727634735405445,0.0186239682789892,-6.362743225097656,-38.08751434326172,-29.9945849609375,1.6028435695405236,-0.2642255304508457,-0.6659540251442531,-0.18392523728592716,-0.6820657543939735,-0.14652008580111991,0.5890719710893645,0.0
2022-06-19 19:10:20.748231300,-0.011935802547365428,0.030433529661417005,0.03234659966373444,-1.678376514110565,-5.689434297248006,-7.807989228944661,0.1835906808078289,-0.04993319470435381,0.06960289642214773,-7.06226692199707,-38.62289306640625,-28.29943359375,1.6214066785290222,-0.2816190991196476,-0.6642456110372162,-0.21180676615095406,-0.6759170168167222,-0.15016577502489098,0.6189790028327444,0.0
2022-06-19 19:10:20.998231300,-0.11839386830705405,0.03009123364281653,-0.0196429983881712,-1.6081606876719294,-5.929290259403706,-7.642927331702468,0.10406378144398333,0.2869859012961388,0.1194544991850853,-7.464941558837889,-39.16110687255859,-26.80462646484375,1.6567664953476042,-0.2867149727903615,-0.672252890538158,-0.2073408424924168,-0.6615877741522854,-0.16743937131393166,0.6493003137636421,0.0
2022-06-19 19:10:21.248231300,-0.07788182517665622,0.026475357852339752,0.02291805115520954,-1.052330987253025,-5.99052732108271,-7.687936592728615,-0.10346464212983847,0.23762747639790174,-0.1687296403478831,-5.997204666137695,-39.43674865722656,-27.32964111328125,1.6704478312824105,-0.26378122169229384,-0.6852675862378035,-0.13621466903915996,-0.6498869316281113,-0.19557666685648453,0.6571929622836014,0.0
2022-06-19 19:10:21.498231300,0.10911950498259068,0.015075637865662572,0.01931075614607335,-0.5844703392398283,-5.718632428205131,-7.943543525960445,-0.1375726158171892,-0.1087893668562174,-0.1646518574282527,-3.5556492614746094,-38.7302865600586,-28.9487109375,1.6097778777696516,-0.23734570273151034,-0.6777812811011082,-0.07347050201970302,-0.6675058713725381,-0.19643211592041065,0.6226647529878182,0.0
2022-06-19 19:10:21.748231300,-0.08156422978731244,0.0412960740314722,-0.05017353530240059,-0.5663187119205743,-5.4259153458600045,-8.148895745489838,-0.05928688853979111,0.051350304363295435,0.006413472974672914,-3.077422790527344,-37.76684722900391,-30.29240966796875,1.578808369229426,-0.22697068939888526,-0.6721651047088134,-0.0694001795709867,-0.6809321354680313,-0.1816444645547723,0.5863203022984296,0.0
2022-06-19 19:10:21.998231300,-0.011743594214379791,-0.013254314419150351,-0.00022714520633220685,-0.5712804230585694,-5.392595493869067,-8.170710149174688,-0.06988324414938689,0.021648573223501444,0.007945649861358105,-3.0427480316162114,-37.57113616943359,-30.4527587890625,1.5882456168292527,-0.22490090273590332,-0.6757952514795404,-0.06981111393550478,-0.6781519396850554,-0.18116558017319295,0.5822453795157121,0.0
2022-06-19 19:10:22.248231300,0.05049548310234856,-0.07002714996676034,0.08147781013685924,-0.5263718282798592,-5.142132463426373,-8.332581498429063,-0.20748094354684535,-0.09149763808370782,-0.16352376183315825,-2.7736493624173684,-37.12168180025541,-31.49270395132212,1.5738403682539153,-0.21374404082604093,-0.6749178337102452,-0.06308753852166434,-0.6850256701252382,-0.17150163187401402,0.5520165905593375,0.0
2022-06-19 19:10:22.498231300,-0.12431389869927616,0.07177216857689621,-0.043758056849956505,-0.4964068149450048,-4.809119068343937,-8.531942946816205,-0.023245368078351026,0.1276584373600781,0.09292304880917072,-2.163895034790039,-35.973114013671875,-33.19030517578125,1.5481735344843075,-0.2008168384622009,-0.6706712321662286,-0.05811935811799701,-0.6965528129457275,-0.1570122960369073,0.5125439158222609,0.0
2022-06-19 19:10:22.748231300,-0.03138706168136747,0.02211760687947273,-0.01996030025076866,0.6152850014675121,-5.0501924025488485,-8.36231315129137,0.1685839656740427,0.8385115800797941,0.16728632673621174,0.5238247680664062,-36.67076019287109,-32.6773779296875,1.5995830405857012,-0.16022109434045026,-0.6971586959958422,0.07397583685432084,-0.6633243266771082,-0.2160020582148004,0.5410376367991914,0.0
2022-06-19 19:10:22.998231300,0.03403944812150299,-0.02540710902762413,0.09699128367435934,1.6058330221384765,-5.308066053216695,-8.078026534637686,0.09771259684115648,0.6204564595222473,0.2389264473505318,3.3430520248413087,-37.64770050048829,-31.6867822265625,1.6576966717502426,-0.12003208828277293,-0.7222181942389766,0.19660356777240373,-0.6243810686768473,-0.27027170376734405,0.5719967216012011,0.0
2022-06-19 19:10:23.248231300,0.21428515485025945,0.007568740140795709,0.040591912201404574,0.2117390722552628,-5.083790919505477,-8.332119228842974,-0.3253273115307093,-1.391587076857686,-0.1987191440910101,-0.7093403244018555,-36.5612158203125,-32.42498291015625,1.6465413743668718,-0.1729402905762413,-0.7078465638904118,0.027075548774715776,-0.6504861048880004,-0.2055172054643035,0.5451897365894526,
2022-06-19 19:10:23.498231300,0.10980653447607157,0.10877346802389624,-0.10302572399735453,-0.543588017566666,-4.571583272305847,-8.658507227025988,-0.022757152318954463,-0.06510388748720289,0.0545435513369739,-3.5470011138916018,-35.24372497558593,-34.12093505859375,1.6512806372152442,-0.18510180928075648,-0.7080224276285942,-0.0626926681253353,-0.6634488369784968,-0.15576297404535852,0.4849689935161238,0.0
2022-06-19 19:10:23.748231300,-0.18591397623656689,0.07313375386673211,0.027899276556491853,-0.7651706710200308,-4.6807807641989605,-8.583339395435331,0.028849166193977,-0.035042866840958586,0.06693667128682136,-4.428672561645508,-35.61928894042969,-33.370380859375,1.6647058472044023,-0.19744065293863425,-0.7086703580509743,-0.08891285164897605,-0.6598586757652773,-0.15292314173964433,0.4975875973696282,0.0
2022-06-19 19:10:23.998231300,-0.21772309925490613,0.07773447889870405,-0.09262102393305302,-0.9165059923049064,-4.800309177803457,-8.500749211365937,0.13721012154594064,-0.054913878943771116,-0.0023911068029701713,-5.134410934448242,-36.02033721923828,-32.77207763671875,1.666968415737088,-0.2083011468402668,-0.7059808189722174,-0.10746809533404203,-0.6595446066219331,-0.15208067005706674,0.511564459467715,0.0
2022-06-19 19:10:24.248231300,0.07870563279232383,-0.00038875381839276364,0.06349163275015357,-0.7976425220342874,-5.131486713279247,-8.316831386150481,0.1336361947655678,0.1423949758708477,-0.025512742456048728,-4.738517761230469,-37.162206420898436,-31.55087890625,1.665496361365006,-0.21674993814155388,-0.7023382002440645,-0.09557024432451933,-0.6563206227589312,-0.169989615856809,0.5507429251625697,0.0
2022-06-19 19:10:24.498231300,0.04887633436806129,-0.062160162028074235,0.2798027024761438,-0.3287584649665113,-5.324416276134134,-8.226959976567386,-0.048923354893922806,0.2424749897234142,0.055897385124117134,-3.3650312042236328,-37.84776702880859,-30.7432568359375,1.6668263056829786,-0.2044309152323459,-0.7059620576888763,-0.03996854414442365,-0.6488799726406222,-0.1965664955824235,0.5739487926106601,0.0
2022-06-19 19:10:24.748231300,-0.13781693448901178,-0.07745393177253009,-0.08984487228929995,-0.5526528948217371,-4.966877469788432,-8.433782292030216,-0.10119697324931623,-0.31152523413300515,0.03988210655748845,-4.3494580841064465,-36.52206146240234,-32.20422607421875,1.6796448603009662,-0.19859727920023207,-0.7122675375563549,-0.06534391138390169,-0.6501342511849164,-0.17424725345547945,0.5311129408638766,0.0
2022-06-19 19:10:24.998231300,-0.3012344196798205,-0.13449551744568347,0.2376388238663673,-0.7881452615163249,-5.059641023539067,-8.361135012351392,0.1806805930286646,0.2804642844945192,0.1273793689906597,-5.573167572021483,-36.62339935302735,-31.90149658203125,1.7079449660008077,-0.20975029859773686,-0.7172843361337087,-0.09383943702364338,-0.641680672387347,-0.17194241135969002,0.542177525738123,0.0
2022-06-19 19:10:25.248231300,-0.017286102376319473,-0.5015398187614679,0.8940983836576939,0.1969170385272584,-5.7772180284498935,-7.903698235259175,0.12669645808637142,0.7184481848776341,0.2500393183529377,-3.3980469512939453,-38.69336730957031,-29.60312744140625,1.7726425457240635,-0.18600769259379368,-0.7387384878134615,0.02608294997826717,-0.5972525305198463,-0.24764909932070836,0.6304663094421538,0.0
2022-06-19 19:10:25.498231300,-0.6480386641845182,-0.6277897898607254,-0.10558522844791407,0.8209060212423874,-5.496996925205112,-8.066585079788089,-0.014049328714609146,0.5104255518317222,0.23080875515937804,-2.4225745391845703,-37.073849792480466,-31.3314306640625,1.8701541323911983,-0.13434196523404413,-0.7768869516857176,0.10225834442749353,-0.5543699894917901,-0.2644556092246586,0.5954016048065689,0.0
2022-06-19 19:10:25.748231300,-0.07944047033116221,-0.07325663205838204,-0.10139238279056548,1.1064631824402809,-4.5418363337464935,-8.605277437190294,-0.7590825724601745,-0.13209346540272235,0.06617684029042721,-1.4131886291503906,-33.23661926269532,-35.26398193359375,1.9444021294300695,-0.08304974951012575,-0.8090509864127721,0.1282882039533841,-0.5330251801747892,-0.2317398713378079,0.4822338435685397,0.0
2022-06-19 19:10:25.998231300,0.7303720304682992,-0.08751770854540743,0.28046659704286314,0.7773246336606117,-3.663689759738801,-9.059744961785812,-0.29734047846152234,-0.07206687273887487,-0.10011058813856484,-1.858645292428824,-29.689452831561752,-38.18292940579928,1.9476168377461027,-0.07209583138407531,-0.8156493114195632,0.08558558846031004,-0.5445943525499042,-0.1809078308038462,0.3830074629876416,0.0
2022-06-19 19:10:26.248231300,0.5440941199996322,-0.9330108943274019,0.5515351684110165,0.8234618797376602,-3.4395554521886704,-9.146198249225618,0.0762450998649001,-0.015141537934541706,0.09141522571444513,-1.1189904022216797,-28.901618041992194,-38.54560791015625,1.9411114611109832,-0.06411699418414572,-0.8156564963216152,0.08977927802064865,-0.5486302214886771,-0.17187974238550446,0.3583711181282201,0.0
2022-06-19 19:10:26.498231300,0.3164130970641971,-0.2791885336362124,-1.407144749626398,0.6153144180795997,-3.754113475512445,-9.035387184656024,0.21096254236996173,-0.2182268314063549,-0.2668229927122593,-0.8284308624267578,-30.20038726806641,-37.3248046875,1.8787786565954303,-0.088324167941184,-0.7949201995165969,0.0678779678092917,-0.5731547033331433,-0.17693285848349916,0.39292820756280794,0.0
2022-06-19 19:10:26.748231300,-0.8576901846897639,0.6387940223368405,1.3819589639670846,0.4501671355693994,-3.937405347926677,-8.958553722869395,-0.12757327288389206,0.262341620028019,0.06523359701037408,-0.5239103698730468,-30.97840362548828,-36.3936767578125,1.837853532597795,-0.10500542697927127,-0.7805280885324208,0.0498325008539017,-0.5895112188994317,-0.17791629249889399,0.4132780900290665,0.0
2022-06-19 19:10:26.998231300,-0.8384348521786182,-0.16764702713239188,1.395446970237732,2.1322674060633777,-3.6283836003001926,-8.7285274315238,-0.6852942455559969,2.5271238390356303,0.35647367596626284,6.928493461608888,-29.158423767089843,-36.482353515625,1.7780691882907766,-0.025760771556738192,-0.7678588789541807,0.2401922038296318,-0.5949025419714477,-0.21716725690409008,0.3791427108705845,0.0
2022-06-19 19:10:27.248231300,-0.43106894788670536,-0.06599747516863043,-0.477418447463274,7.121904790454982,-1.320185404716849,-6.5644312303578864,-1.4513915467262268,1.1932799038290978,-0.03945783615112305,26.07906890869141,-19.046698913574215,-33.52037841796875,2.132312154082979,0.31940913925114944,-0.8117507108251893,0.8256608609536729,-0.4183743366084133,-0.2466474184904597,0.1353423496368113,0.0
2022-06-19 19:10:27.498231300,-1.9072549681309456,4.167699858831793,2.1842809578223226,,2.991795056319627,-4.032215406336605,-2.6160538065433503,0.4072130817174912,,33.244645614624034,-4.022783203125,-23.89851318359375,2.2247542682275507,0.5151454223432388,-0.7067048997272256,1.1094962194287203,-0.4492817029007037,-0.1057140268434478,-0.3259322812323898,0.0
2022-06-19 19:10:27.748231300,,1.8633460578716992,,3.4600131688771243,8.709334491609809,2.0994332102950306,-2.339559113830328,0.9797997242212296,0.17017710447311402,20.160996589660645,22.29116943359375,-9.42779052734375,-1.4029893960062887,0.6899010031561669,-0.4696116897288476,2.0885003629052328,-0.4085059025964693,0.35248858902400243,-1.1032429756754976,0.0
2022-06-19 19:10:27.998231300,-2.9560396347757565,1.064898883004069,-0.9025547115201504,5.5257481774871335,7.604439604780437,2.4856966815792765,1.1933973162993792,-0.7587654926627875,0.8086998003721237,30.02534309387207,21.435985107421875,-11.4747021484375,-0.1417136798282111,0.7561849483624166,-0.4858766880438051,1.9910639125535536,-0.3668532321860791,0.22988860101162145,-0.8884431604333666,0.0
